SysNo,ReceiptType,ReceiptNo,AcctNo,BillNo,PymtDate,PymtMethod,Cash,CheckAmt,CheckNo,BankID,Branch,ReceiptStatus,Teller,BankSource
220469,4,1579693,411204612,10276058,4/26/2019,0,1000,0,               ,,               ,1,WIN,0
220468,4,1579692,411204691,10276057,4/26/2019,0,462,0,               ,,               ,1,WIN,0
220467,4,1579691,411203962,10276047,4/26/2019,0,292.83,0,               ,,               ,1,WIN,0
220466,4,1579690,411206595,10275680,4/26/2019,0,231,0,               ,,               ,1,WIN,0
220465,4,1579689,411206050,10275850,4/26/2019,0,250,0,               ,,               ,1,WIN,0
220464,4,1579688,511201680,10276296,4/26/2019,0,1000,0,               ,,               ,1,WIN,0
220463,4,1579687,511201240,10276223,4/26/2019,0,261.94,0,               ,,               ,1,WIN,0
220462,4,1579686,311202470,10275329,4/26/2019,0,231,0,               ,,               ,1,WIN,0
220461,4,1579685,411206546,10276971,4/26/2019,0,1196.97,0,               ,,               ,1,WIN,0
220460,4,1579684,511205851,10276724,4/26/2019,0,231,0,               ,,               ,1,WIN,0
220459,4,1579683,311200440,10275206,4/26/2019,0,231,0,               ,,               ,1,WIN,0
220458,4,1579682,311200450,10275205,4/26/2019,0,540,0,               ,,               ,1,WIN,0
220457,4,1579681,111203940,10274440,4/26/2019,0,416.39,0,               ,,               ,1,WIN,0
220456,4,1579680,211207714,10274970,4/26/2019,0,261.94,0,               ,,               ,1,WIN,0
220455,4,1579679,211207784,10274861,4/26/2019,0,462,0,               ,,               ,1,WIN,0
220454,4,1579678,511205812,10276188,4/26/2019,0,231,0,               ,,               ,1,WIN,0
220453,4,1579677,111204700,10274465,4/26/2019,0,578.99,0,               ,,               ,1,WIN,0
220452,4,1579676,411206709,10276023,4/26/2019,0,462,0,               ,,               ,1,WIN,0
220451,4,1579675,211206010,10275051,4/26/2019,0,462,0,               ,,               ,1,WIN,0
220450,4,1579674,211206820,10275160,4/26/2019,0,734.95,0,               ,,               ,1,WIN,0
220449,4,1579673,511205779,10276417,4/26/2019,0,323.72,0,               ,,               ,1,WIN,0
220448,4,1579672,111201741,10274307,4/26/2019,0,1829.07,0,               ,,               ,1,WIN,0
220447,4,1579671,311202230,10275312,4/26/2019,0,231,0,               ,,               ,1,WIN,0
220446,4,1579670,511205899,10276249,4/26/2019,0,231,0,               ,,               ,1,WIN,0
220445,4,1579669,211205420,10275006,4/26/2019,0,1080,0,               ,,               ,1,WIN,0
220444,4,1579668,611202100,10276877,4/26/2019,0,231,0,               ,,               ,1,WIN,0
220443,4,1575813,711100006,10277065,4/25/2019,0,266.18,0,               ,,               ,1,MENCHIE,0
220442,4,1575852,711100267,10277277,4/25/2019,0,672,0,               ,,               ,1,MENCHIE,0
220441,4,1579667,411203460,10275880,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220440,4,1579666,111206570,10274546,4/25/2019,0,346.5,0,               ,,               ,1,WIN,0
220439,4,1579665,111203160,10274561,4/25/2019,0,2712.05,0,               ,,               ,1,WIN,0
220438,4,1579664,611202520,10277007,4/25/2019,0,462,0,               ,,               ,1,WIN,0
220437,4,1579663,411202624,10276393,4/25/2019,0,509.11,0,               ,,               ,1,WIN,0
220436,5,1579661,611202602,10276965,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220435,4,1579662,511205766,10276413,4/25/2019,0,478.22,0,               ,,               ,1,WIN,0
220434,4,1579661,611202602,10276965,4/26/2019,0,231,0,               ,,               ,2,WIN,0
220433,4,1579660,511204450,10276692,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220432,4,1579659,511201411,10276268,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220431,4,1579658,611202513,10276902,4/25/2019,0,354,0,               ,,               ,1,WIN,0
220430,4,1579657,411206632,10276004,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220429,4,1579656,111200110,10274242,4/25/2019,0,292.83,0,               ,,               ,1,WIN,0
220428,4,1579655,611202630,10276843,4/25/2019,0,450,0,               ,,               ,1,WIN,0
220427,4,1579654,511205627,10276716,4/25/2019,0,509.11,0,               ,,               ,1,WIN,0
220426,4,1579653,411202970,10275756,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220425,4,1579652,111200590,10274286,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220424,4,1579651,411202550,10276354,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220423,4,1579650,411205640,10276503,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220422,4,1579649,411204190,10275952,4/25/2019,0,385.5,0,               ,,               ,1,WIN,0
220421,4,1579648,511205867,10276593,4/25/2019,1,0,411.6,1091781,6,BISLIG CITY    ,1,WIN,0
220420,4,1579647,513203400,10276594,4/25/2019,1,0,360.15,1091781,6,BISLIG CITY    ,1,WIN,0
220419,4,1579646,112204210,10274449,4/25/2019,1,0,205.8,1091781,6,BISLIG CITY    ,1,WIN,0
220418,4,1579645,112204140,10274446,4/25/2019,1,0,205.8,1091781,6,BISLIG CITY    ,1,WIN,0
220417,4,1579644,112203990,10274443,4/25/2019,1,0,205.8,1091781,6,BISLIG CITY    ,1,WIN,0
220416,4,1579643,112203840,10274438,4/25/2019,1,0,426.03,1091781,6,BISLIG CITY    ,1,WIN,0
220415,4,1579642,112202720,10274399,4/25/2019,1,0,1298.03,1091781,6,BISLIG CITY    ,1,WIN,0
220414,4,1579641,112202710,10274398,4/25/2019,1,0,1298.03,1091781,6,BISLIG CITY    ,1,WIN,0
220413,4,1579640,111200630,10274291,4/25/2019,1,0,8937.32,1091781,6,BISLIG CITY    ,1,WIN,0
220412,4,1579639,111200620,10274290,4/25/2019,1,0,7552.7,1091781,6,BISLIG CITY    ,1,WIN,0
220411,4,1579638,411203880,10275796,4/25/2019,0,447.33,0,               ,,               ,1,WIN,0
220410,4,1579637,111207738,10274444,4/25/2019,1,0,205.8,951269,6,BISLIG CITY    ,1,WIN,0
220409,4,1579636,411202500,10276425,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220408,4,1579635,111207730,10274430,4/25/2019,1,0,453.56,951269,6,BISLIG CITY    ,1,WIN,0
220407,4,1579634,111207704,10274435,4/25/2019,1,0,689.46,951269,6,BISLIG CITY    ,1,WIN,0
220406,4,1579633,515203571,10276615,4/25/2019,1,0,9122.7,951269,6,BISLIG CITY    ,1,WIN,0
220405,4,1579632,511203560,10276611,4/25/2019,1,0,205.8,951269,6,BISLIG CITY    ,1,WIN,0
220404,4,1579631,116203500,10274436,4/25/2019,1,0,3190.31,951269,6,BISLIG CITY    ,1,WIN,0
220403,4,1579630,211206620,10275119,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220402,4,1579629,211207320,10274934,4/25/2019,0,492.94,0,               ,,               ,1,WIN,0
220401,4,1579628,111207700,10274433,4/25/2019,1,0,5117.68,1091782,6,BISLIG CITY    ,1,WIN,0
220400,4,1575940,711100120,10277335,4/25/2019,0,977.2,0,               ,,               ,1,MENCHIE,0
220399,4,1575939,811100019,10277489,4/25/2019,0,231,0,               ,,               ,1,MENCHIE,0
220398,4,1575937,711100056,10277156,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220397,4,1575936,711100103,10277312,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220396,4,1575935,711100147,10277363,4/25/2019,0,279.52,0,               ,,               ,1,MENCHIE,0
220395,4,1575934,711100229,10277180,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220394,4,1575933,811100077,10277563,4/25/2019,0,252.87,0,               ,,               ,1,MENCHIE,0
220393,4,1575932,811100090,10277503,4/25/2019,0,441,0,               ,,               ,1,MENCHIE,0
220392,4,1575931,811100032,10277505,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220391,4,1575930,811100108,10277560,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220390,4,1575929,811100029,10277500,4/25/2019,0,315,0,               ,,               ,1,MENCHIE,0
220389,4,1575926,711100205,10277083,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220388,4,1579627,311202340,10275320,4/25/2019,0,578.99,0,               ,,               ,1,WIN,0
220387,4,1575925,811100006,10277473,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220386,4,1575924,711100085,10277239,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220385,4,1575923,711100308,10277438,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220384,4,1575921,811100087,10277492,4/25/2019,0,200,0,               ,,               ,1,MENCHIE,0
220383,4,1575920,711100374,10277274,4/25/2019,0,200,0,               ,,               ,1,MENCHIE,0
220382,4,1575919,711100016,10277085,4/25/2019,0,200,0,               ,,               ,1,MENCHIE,0
220381,4,1579626,411206683,10275990,4/25/2019,0,300,0,               ,,               ,1,WIN,0
220380,4,1579625,111206700,10274544,4/25/2019,0,578.99,0,               ,,               ,1,WIN,0
220379,4,1579624,511205708,10275993,4/25/2019,0,447.33,0,               ,,               ,1,WIN,0
220378,4,1575918,711100143,10277359,4/25/2019,0,238.09,0,               ,,               ,1,MENCHIE,0
220377,4,1575917,711100395,10277194,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220376,4,1575916,711100387,10277182,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220375,4,1575915,711100071,10277179,4/25/2019,0,888.35,0,               ,,               ,1,MENCHIE,0
220374,4,1575914,711100146,10277362,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220373,4,1575913,811100063,10277543,4/25/2019,0,294.27,0,               ,,               ,1,MENCHIE,0
220372,4,1575912,711100028,10277104,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220371,4,1575911,811100010,10277478,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220370,4,1575910,811100022,10277493,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220369,4,1575909,811100096,10277548,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220368,4,1575908,811100083,10277570,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220367,4,1575907,811100084,10277571,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220366,4,1575906,811100076,10277562,4/25/2019,0,441,0,               ,,               ,1,MENCHIE,0
220365,4,1575905,811100013,10277481,4/25/2019,0,266.18,0,               ,,               ,1,MENCHIE,0
220364,4,1575904,811100004,10277471,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220363,4,1575903,811100092,10277510,4/25/2019,0,441,0,               ,,               ,1,MENCHIE,0
220362,4,1575902,711100305,10277435,4/25/2019,0,200,0,               ,,               ,1,MENCHIE,0
220361,4,1575901,711100059,10277160,4/25/2019,0,238.09,0,               ,,               ,1,MENCHIE,0
220360,4,1575900,711100236,10277198,4/25/2019,0,500,0,               ,,               ,1,MENCHIE,0
220359,4,1575899,711100072,10277192,4/25/2019,0,377.6,0,               ,,               ,1,MENCHIE,0
220358,4,1575898,711100013,10277078,4/25/2019,0,742.27,0,               ,,               ,1,MENCHIE,0
220357,4,1575897,711100079,10277203,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220356,4,1575896,711100025,10277102,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220355,4,1575895,711100310,10277443,4/25/2019,0,380,0,               ,,               ,1,MENCHIE,0
220354,4,1575894,811100007,10277474,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220353,4,1575893,711100428,10277101,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220352,4,1579623,611201650,10276906,4/25/2019,0,1174.18,0,               ,,               ,1,WIN,0
220351,4,1575892,811100003,10277470,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220350,4,1575891,811100045,10277524,4/25/2019,0,359.61,0,               ,,               ,1,MENCHIE,0
220349,4,1575890,811100058,10277536,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220348,4,1575889,811100030,10277501,4/25/2019,0,406.63,0,               ,,               ,1,MENCHIE,0
220347,4,1575888,811100031,10277502,4/25/2019,0,315,0,               ,,               ,1,MENCHIE,0
220346,4,1575887,811100044,10277523,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220345,4,1575886,711100177,10277405,4/25/2019,0,500,0,               ,,               ,1,MENCHIE,0
220344,4,1575885,711100068,10277175,4/25/2019,0,685.23,0,               ,,               ,1,MENCHIE,0
220343,4,1575884,711100233,10277186,4/25/2019,0,263.93,0,               ,,               ,1,MENCHIE,0
220342,4,1575883,711100219,10277128,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220341,4,1575882,711100218,10277127,4/25/2019,0,439.68,0,               ,,               ,1,MENCHIE,0
220340,4,1575881,711100172,10277398,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220339,4,1575880,811100080,10277567,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220338,4,1575879,711100165,10277389,4/25/2019,0,266.18,0,               ,,               ,1,MENCHIE,0
220337,4,1575878,711100169,10277394,4/25/2019,0,702.26,0,               ,,               ,1,MENCHIE,0
220336,4,1575877,711100037,10277117,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220335,4,1575876,711100234,10277190,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220334,4,1575875,711100164,10277388,4/25/2019,0,238.09,0,               ,,               ,1,MENCHIE,0
220333,4,1575874,811100104,10277539,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220332,4,1575873,811100005,10277472,4/25/2019,0,315,0,               ,,               ,1,MENCHIE,0
220331,4,1575872,711100299,10277408,4/25/2019,0,711.77,0,               ,,               ,1,MENCHIE,0
220330,4,1575871,711100153,10277373,4/25/2019,0,332.93,0,               ,,               ,1,MENCHIE,0
220329,4,1575870,711100046,10277145,4/25/2019,0,693.99,0,               ,,               ,1,MENCHIE,0
220328,4,1575869,711100292,10277328,4/25/2019,0,226.19,0,               ,,               ,1,MENCHIE,0
220327,4,1575868,711100058,10277158,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220326,4,1579622,311202330,10275319,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220325,4,1579621,211207280,10274982,4/25/2019,0,261.94,0,               ,,               ,1,WIN,0
220324,4,1579620,211200800,10274623,4/25/2019,0,231,0,               ,,               ,1,WIN,0
220323,4,1575867,711100181,10277415,4/25/2019,0,497.18,0,               ,,               ,1,MENCHIE,0
220322,4,1575866,711100354,10277136,4/25/2019,0,490.9,0,               ,,               ,1,MENCHIE,0
220321,4,1575865,711100406,10277387,4/25/2019,0,683.54,0,               ,,               ,1,MENCHIE,0
220320,4,1575864,811100093,10277512,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220319,4,1575863,811100033,10277506,4/25/2019,0,378.54,0,               ,,               ,1,MENCHIE,0
220318,4,1575862,711100171,10277396,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220317,4,1575861,711100170,10277395,4/25/2019,0,273.66,0,               ,,               ,1,MENCHIE,0
220316,4,1575860,711100404,10277042,4/25/2019,0,441,0,               ,,               ,1,MENCHIE,0
220315,4,1575859,711100084,10277228,4/25/2019,0,634.7,0,               ,,               ,1,MENCHIE,0
220314,4,1575858,711100183,10277418,4/25/2019,0,294.27,0,               ,,               ,1,MENCHIE,0
220313,4,1575857,711100438,10277216,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220312,4,1575856,711100384,10277455,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220311,4,1575855,711100100,10277305,4/25/2019,0,357.11,0,               ,,               ,1,MENCHIE,0
220310,4,1575854,711100207,10277089,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220309,4,1575853,711100002,10277050,4/25/2019,0,199.5,0,               ,,               ,1,MENCHIE,0
220308,4,1575851,711100026,10277094,4/25/2019,0,332.93,0,               ,,               ,1,MENCHIE,0
220307,4,1575850,711100251,10277245,4/25/2019,0,210,0,               ,,               ,1,MENCHIE,0
220306,4,1575849,711100355,10277208,4/25/2019,0,226.19,0,               ,,               ,1,MENCHIE,0
220305,4,1575848,711100110,10277322,4/25/2019,0,350.45,0,               ,,               ,1,MENCHIE,0
