Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption
411206700,08053 OLD,12-4-2018,1-4-2019,2269,2289,20
411206701,17NB039400,12-4-2018,1-4-2019,69,79,10
411206702,3040,12-4-2018,1-4-2019,536,549,13
411206703,17NB0339657,12-4-2018,1-4-2019,129,144,15
411206705,17NB042502,12-4-2018,1-4-2019,51,58,7
411206706,70904540,12-4-2018,1-4-2019,1074,1081,7
411206707,18NB0492795,12-4-2018,1-4-2019,31,38,7
411206708,80802239,12-4-2018,1-4-2019,1499,1506,7
411206709,17NB049285,12-4-2018,1-4-2019,45,55,10
411206710,160761245-OLD,12-4-2018,1-4-2019,589,617,28
411206713,031699-18,12-4-2018,1-4-2019,35,48,13
411206714,031946-18,12-4-2018,1-4-2019,74,97,23
411206715,021769-18,12-4-2018,1-4-2019,13,20,7
411206716,021808-18,12-4-2018,1-4-2019,59,79,20
411206717,021980-18,12-4-2018,1-4-2019,16,24,8
411206718,021975-18,12-4-2018,1-4-2019,10,13,3
411206719,17NB990612110,1-4-2019,1-4-2019,1,1,0
411206720,021807-18,1-14-2019,1-14-2019,0,0,0
411206721,17NB026986,1-24-2019,1-24-2019,2048,2048,0
411209321,70900629,12-4-2018,1-4-2019,1551,1570,19
413203330,70903111,12-4-2018,1-4-2019,11,25,14
414201394,1102047,12-4-2018,1-4-2019,1959,1978,19
414201420,102205085,12-4-2018,1-4-2019,2140,2156,16
414201780,2660,12-4-2018,1-4-2019,1153,1215,62
414201830,30126659,12-4-2018,1-4-2019,3826,3842,16
414201970,60508097,12-4-2018,1-4-2019,3303,3320,17
414202010,8511448,12-4-2018,1-4-2019,882,887,5
414203250,981104391,12-4-2018,1-4-2019,3902,3914,12
415201990,101023802,12-1-2018,1-1-2019,852,859,7
511200010,160870376,12-5-2018,1-5-2019,435,463,28
511200020,91501032,12-5-2018,1-5-2019,976,982,6
511200040,87079784,12-5-2018,1-5-2019,1160,1171,11
511200050,40601127,12-5-2018,1-5-2019,3307,3318,11
511200060,140105017,12-5-2018,1-5-2019,620,626,6
511200080,11111220,12-5-2018,1-5-2019,4685,4710,25
511200090,91501049,12-5-2018,1-5-2019,2865,2883,18
511200100,511200100,12-5-2018,1-5-2019,1156,1167,11
511200101,6084296,12-5-2018,1-5-2019,1276,1287,11
511200150,515303596,12-5-2018,1-5-2019,2289,2324,35
511200160,48784,12-5-2018,1-5-2019,741,751,10
511200190,10116036,12-5-2018,1-5-2019,3444,3455,11
511200200,1100548,12-5-2018,1-5-2019,1522,1543,21
511200210,602476,12-4-2018,1-4-2019,334,342,8
511200220,60508055,12-5-2018,1-5-2019,2017,2028,11
511200230,1102418,12-5-2018,1-5-2019,1054,1072,18
511200240,903172,12-5-2018,1-5-2019,2748,2755,7
511200390,926,12-5-2018,1-5-2019,795,803,8
511200400,80379861,12-5-2018,1-5-2019,951,971,20
511200401,1102340,12-5-2018,1-5-2019,1624,1647,23
511200410,112104106,12-5-2018,1-5-2019,838,843,5
511200420,9622226,12-5-2018,1-5-2019,4470,4484,14
511200470,6230889,12-5-2018,1-5-2019,1128,1138,10
511200480,990913322,12-5-2018,1-5-2019,4066,4088,22
511200500,9661726,12-5-2018,1-5-2019,2825,2830,5
511200520,1101231,12-5-2018,1-5-2019,1746,1762,16
511200521,60101109,12-5-2018,1-5-2019,2044,2058,14
511200530,21210084,12-5-2018,1-5-2019,2653,2656,3
511200550,6270731,12-5-2018,1-5-2019,649,661,12
511200560,1101245,12-5-2018,1-5-2019,2849,2878,29
511200590,48909,12-5-2018,1-5-2019,872,874,2
511200660,81,12-5-2018,1-5-2019,2960,3044,84
511200770,21209170,12-5-2018,1-5-2019,1418,1424,6
511200780,401010,12-5-2018,1-5-2019,433,439,6
511200810,80379997,12-5-2018,1-5-2019,1464,1472,8
511200860,871451,12-5-2018,1-5-2019,1113,1125,12
511200880,150903263,12-5-2018,1-5-2019,270,276,6
511200900,410007686,12-5-2018,1-5-2019,1688,1704,16
511200910,966412011,12-5-2018,1-5-2019,2100,2110,10
511200940,160652022,12-5-2018,1-5-2019,186,190,4
511200950,1101971,12-5-2018,1-5-2019,662,685,23
511201021,2304247,12-5-2018,1-5-2019,1353,1358,5
511201100,70805014,12-5-2018,1-5-2019,4199,4226,27
511201140,1508086,12-4-2018,1-4-2019,1709,1716,7
511201150,40323832,12-5-2018,1-5-2019,2067,2079,12
511201200,48964,12-5-2018,1-5-2019,1522,1543,21
511201210,900030,12-5-2018,1-5-2019,251,261,10
511201220,160540502,12-5-2018,1-5-2019,178,188,10
511201240,92010597,12-5-2018,1-5-2019,742,750,8
511201260,410007682,12-5-2018,1-5-2019,2092,2100,8
511201270,966416,12-5-2018,1-5-2019,622,640,18
511201280,1103086,12-5-2018,1-5-2019,3176,3197,21
511201281,1102041,12-5-2018,1-5-2019,1541,1552,11
511201290,21210082,12-5-2018,1-5-2019,1837,1842,5
511201294,1107017,11-5-2018,1-5-2019,1627,1634,7
511201340,1796,12-5-2018,1-5-2019,1331,1334,3
511201350,101021175,12-5-2018,1-5-2019,1146,1158,12
511201380,331060442,12-5-2018,1-5-2019,2089,2099,10
511201390,13567,12-5-2018,1-5-2019,549,555,6
511201391,017nb044224,12-5-2018,1-5-2019,122,145,23
511201393,8060314,12-5-2018,1-5-2019,984,991,7
511201400,10150156,12-5-2018,1-5-2019,907,913,6
511201410,160132827,12-5-2018,1-5-2019,326,333,7
511201411,0,12-5-2018,1-5-2019,1167,1177,10
511201420,10150149,12-5-2018,1-5-2019,1736,1753,17
511201430,101801030,12-5-2018,1-5-2019,1566,1570,4
511201450,80602572,12-5-2018,1-5-2019,4584,4619,35
511201500,9710401,12-5-2018,1-5-2019,3499,3513,14
511201521,3083,12-5-2018,1-5-2019,350,357,7
511201551,40326648,12-4-2018,1-4-2019,2179,2191,12
511201560,60842900,12-5-2018,1-5-2019,1702,1718,16
511201570,9663875,12-5-2018,1-5-2019,2379,2384,5
511201580,17nb043488,12-5-2018,1-5-2019,80,89,9
511201590,253,12-5-2018,1-5-2019,776,785,9
511201600,91501013,12-5-2018,1-5-2019,2080,2086,6
511201601,100418740,12-5-2018,1-5-2019,600,611,11
511201620,1000188,12-5-2018,1-5-2019,479,485,6
511201630,60103944,12-5-2018,1-5-2019,1273,1285,12
511201640,812218,12-4-2018,1-4-2019,2354,2369,15
511201650,91501008,12-5-2018,1-5-2019,1859,1878,19
511201660,9603961,12-4-2018,1-4-2019,2995,3003,8
511201670,17nb043480,12-4-2018,1-4-2019,174,189,15
511201680,1426,12-5-2018,1-5-2019,2346,2419,73
511201690,23266,12-5-2018,1-5-2019,785,805,20
511201700,40605070,12-5-2018,1-5-2019,1728,1745,17
511201750,1107068,12-5-2018,1-5-2019,1418,1432,14
511201770,9663558,12-5-2018,1-5-2019,2635,2650,15
511201780,17nb040290,12-5-2018,1-5-2019,88,94,6
511201790,97104123,12-4-2018,1-4-2019,2377,2391,14
511201800,112704994,12-5-2018,1-5-2019,1875,1892,17
511201801,101507079,12-4-2018,1-4-2019,1432,1441,9
511201810,92004270,12-5-2018,1-5-2019,1322,1353,31
511201820,135775,12-5-2018,1-5-2019,7,16,9
511201840,21210034,12-5-2018,1-5-2019,2429,2443,14
511201860,990614572,12-5-2018,1-5-2019,2734,2744,10
511201870,87055056,12-5-2018,1-5-2019,2162,2171,9
511201880,410005625,12-5-2018,1-5-2019,1824,1834,10
511201890,160761223,12-5-2018,1-5-2019,229,236,7
511201900,402062,12-5-2018,1-5-2019,1035,1081,46
511201920,2140101116,12-5-2018,1-5-2019,244,256,12
511201921,102202024,12-5-2018,1-5-2019,3210,3258,48
511201930,52908728,12-5-2018,1-5-2019,1698,1714,16
511201940,1101412,12-3-2018,1-3-2019,2044,2051,7
511201970,501893,12-4-2018,1-4-2019,203,215,12
511202060,92004272,12-5-2018,1-5-2019,755,761,6
511202090,911038,12-5-2018,1-5-2019,3144,3162,18
511202110,980123072,12-5-2018,1-5-2019,2239,2248,9
511202180,101020869,12-5-2018,1-5-2019,661,662,1
511202190,60203177,12-5-2018,1-5-2019,2596,2600,4
511202191,31106487,12-5-2018,1-5-2019,1669,1679,10
511202200,911019,12-5-2018,1-5-2019,2690,2704,14
511202210,10907856,12-5-2018,1-5-2019,2490,2502,12
511202220,6084295,12-5-2018,1-5-2019,1860,1875,15
511202300,990913863,12-5-2018,1-5-2019,2784,2793,9
511202311,6085723,12-5-2018,1-5-2019,1801,1822,21
511202320,410007586,12-5-2018,1-5-2019,1978,1983,5
511202330,70904534,12-5-2018,1-5-2019,1699,1709,10
511202340,902897,12-5-2018,1-5-2019,2270,2275,5
511202350,6084282,12-5-2018,1-5-2019,3004,3029,25
511202360,162499,12-5-2018,1-5-2019,2000,2015,15
511202460,87054301,12-5-2018,1-5-2019,1158,1165,7
511202470,021880-18,12-5-2018,1-5-2019,32,40,8
511202560,051-01-256,12-5-2018,1-5-2019,2256,2285,29
511202570,70900621,12-5-2018,1-5-2019,1565,1581,16
511202610,900536,12-5-2018,1-5-2019,2976,2988,12
511202630,967415,12-5-2018,1-5-2019,978,994,16
511202640,10901044,12-5-2018,1-5-2019,2021,2032,11
511202660,911046,12-5-2018,1-5-2019,2908,2949,41
511202670,511202670,12-5-2018,1-5-2019,2343,2364,21
511202700,112104988,12-5-2018,1-5-2019,2193,2205,12
511202740,911053,12-5-2018,1-5-2019,1904,1917,13
511202840,1999,12-5-2018,1-5-2019,430,435,5
511202870,140912226,12-5-2018,1-5-2019,791,834,43
511202900,1102531,12-5-2018,1-5-2019,707,713,6
511202920,511202920,12-5-2018,1-5-2019,2244,2264,20
511202960,17NB044549,12-5-2018,1-5-2019,286,310,24
511202961,17NB039403,12-5-2018,1-5-2019,110,123,13
511202970,021802-18,12-5-2018,1-5-2019,15,21,6
511202980,9663746,12-5-2018,1-5-2019,1295,1313,18
511203010,1102639,12-5-2018,1-5-2019,1565,1590,25
511203050,115300,12-5-2018,1-5-2019,938,958,20
511203060,9664780,12-5-2018,1-5-2019,2668,2676,8
511203170,2897,12-5-2018,1-5-2019,857,870,13
511203180,051-01-318,12-5-2018,1-5-2019,1893,1915,22
511203360,967163,12-5-2018,1-5-2019,2967,2987,20
511203410,140107993,12-5-2018,1-5-2019,646,659,13
511203420,11-00455,12-5-2018,1-5-2019,1618,1646,28
511203440,50718,12-5-2018,1-5-2019,707,729,22
511203510,160761621,12-5-2018,1-5-2019,256,262,6
511203530,193099,12-5-2018,1-5-2019,2702,2736,34
511203531,1108057,12-5-2018,1-5-2019,2454,2465,11
511203540,511203540,12-5-2018,1-5-2019,3373,3386,13
511203560,150915704,12-5-2018,1-5-2019,262,269,7
511203580,40324490,12-5-2018,1-5-2019,22,35,13
511203590,80379753,12-5-2018,1-5-2019,1781,1800,19
511203620,160132824,12-5-2018,1-5-2019,308,332,24
511203630,150913611,12-5-2018,1-5-2019,240,252,12
511203640,911058,12-5-2018,1-5-2019,1761,1772,11
511203650,140105236,12-5-2018,1-5-2019,374,389,15
511203660,60203281,12-5-2018,1-5-2019,1319,1327,8
511203830,160650452,12-5-2018,1-5-2019,161,165,4
511203840,90613343,12-5-2018,1-5-2019,1612,1649,37
511203900,21209390,12-5-2018,1-5-2019,2863,2876,13
511203910,41005621,12-5-2018,1-5-2019,1372,1382,10
511203920,40603117,12-5-2018,1-5-2019,1627,1639,12
511203950,110111,12-5-2018,1-5-2019,952,964,12
511203970,60208169,12-5-2018,1-5-2019,4011,4048,37
511203980,3106082,12-5-2018,1-5-2019,1920,1942,22
511204030,52908947,12-5-2018,1-5-2019,1581,1587,6
511204060,40329668,12-5-2018,1-5-2019,2114,2120,6
511204080,1005024,12-5-2018,1-5-2019,1908,1911,3
511204090,1917,12-5-2018,1-5-2019,294,297,3
511204100,101020131,12-5-2018,1-5-2019,898,911,13
511204110,10116082,12-5-2018,1-5-2019,2452,2458,6
511204130,511204130,12-5-2018,1-5-2019,1222,1237,15
511204140,100502,12-5-2018,1-5-2019,1990,1997,7
511204150,1005026,12-5-2018,1-5-2019,1385,1398,13
511204170,18NB049286,12-5-2018,1-5-2019,62,75,13
511204260,1103068,12-5-2018,1-5-2019,1214,1230,16
511204300,10101540,12-5-2018,1-5-2019,1666,1672,6
511204430,160132826,12-5-2018,1-5-2019,309,321,12
511204440,511204440,12-5-2018,1-5-2019,621,631,10
511204450,140106792,12-5-2018,1-5-2019,342,351,9
511204460,1011087,12-5-2018,1-5-2019,1745,1754,9
511204470,10113091,12-5-2018,1-5-2019,1830,1842,12
511204480,10403950,12-5-2018,1-5-2019,1458,1470,12
511204500,1007108,12-5-2018,1-5-2019,936,943,7
511204510,87057157,12-5-2018,1-5-2019,2125,2141,16
511204530,1011034,12-5-2018,1-5-2019,1809,1850,41
511204531,100503011,12-5-2018,1-5-2019,1274,1283,9
511204640,10050300,12-5-2018,1-5-2019,2226,2244,18
511204650,100503010,12-5-2018,1-5-2019,1475,1483,8
511204660,2100190910,12-5-2018,1-5-2019,2300,2303,3
511204670,051-01-467,12-5-2018,1-5-2019,650,654,4
511204700,210019090,12-5-2018,1-5-2019,1571,1589,18
511204710,80602346,12-5-2018,1-5-2019,901,911,10
511204730,2100190911,12-5-2018,1-5-2019,1967,1978,11
511204750,1005029,12-5-2018,1-5-2019,787,795,8
511204760,21210093,12-5-2018,1-5-2019,1399,1399,0
511204770,1005025,12-5-2018,1-5-2019,1089,1091,2
511204801,511204800,12-5-2018,1-5-2019,1843,1848,5
511204810,1005028,12-5-2018,1-5-2019,2082,2095,13
511204840,506,12-5-2018,1-5-2019,458,463,5
511204860,80801947,12-5-2018,1-5-2019,730,735,5
511204870,80803758,12-5-2018,1-5-2019,848,854,6
511204880,80801920,12-5-2018,1-5-2019,1146,1169,23
511204890,80802237,12-5-2018,1-5-2019,742,748,6
511204900,8,12-5-2018,1-5-2019,1158,1168,10
511204920,80802233,12-5-2018,1-5-2019,199,199,0
511204930,80802238,12-5-2018,1-5-2019,1079,1089,10
511204940,1101614,12-5-2018,1-5-2019,1127,1144,17
511204950,90271883,12-5-2018,1-5-2019,1567,1594,27
511204970,1108044,12-5-2018,1-5-2019,1025,1037,12
511204980,203266,12-5-2018,1-5-2019,1378,1400,22
511204990,20041108025,12-5-2018,1-5-2019,1366,1376,10
511205000,11112108,12-5-2018,1-5-2019,1516,1516,0
511205010,140107014,12-5-2018,1-5-2019,590,599,9
511205020,112304634,12-5-2018,1-5-2019,1448,1457,9
511205040,6230165,12-5-2018,1-5-2019,1143,1176,33
511205060,980506825,12-5-2018,1-5-2019,2316,2318,2
511205070,6270371,12-5-2018,1-5-2019,1730,1746,16
511205080,101507026,12-5-2018,1-5-2019,2663,2683,20
511205100,18NB049283,12-3-2018,1-3-2019,47,52,5
511205110,17NB028334,12-5-2018,1-5-2019,473,499,26
511205120,6250113,12-5-2018,1-5-2019,896,912,16
511205140,4040603,12-5-2018,1-5-2019,1510,1527,17
511205150,1106042,12-5-2018,1-5-2019,1287,1307,20
511205170,150913675,12-5-2018,1-5-2019,528,539,11
511205180,100313060,12-5-2018,1-5-2019,911,932,21
511205190,100418768,12-4-2018,1-4-2019,730,736,6
511205200,52908015,12-4-2018,1-4-2019,1187,1197,10
511205220,50601088,12-5-2018,1-5-2019,2091,2103,12
511205240,100418567,12-5-2018,1-5-2019,1244,1258,14
511205250,100418519,12-5-2018,1-5-2019,808,815,7
511205260,100418593,12-5-2018,1-5-2019,1308,1348,40
511205270,100416531,12-5-2018,1-5-2019,867,876,9
511205290,100418771,12-5-2018,1-5-2019,873,888,15
511205300,160651238,12-5-2018,1-5-2019,340,357,17
511205310,70903114,12-5-2018,1-5-2019,1431,1445,14
511205320,60603404,12-5-2018,1-5-2019,812,819,7
511205330,112309844,12-5-2018,1-5-2019,1366,1381,15
511205340,60103165,12-5-2018,1-5-2019,1468,1480,12
511205350,2046,12-5-2018,1-5-2019,2011,2059,48
511205360,40603172,12-5-2018,1-5-2019,1353,1360,7
511205370,60508046,12-5-2018,1-5-2019,1344,1346,2
511205380,967378,12-5-2018,1-5-2019,2858,2867,9
511205390,101021693,12-4-2018,1-4-2019,2020,2048,28
511205400,101023745,12-5-2018,1-5-2019,244,275,31
511205410,101020125,12-5-2018,1-5-2019,865,877,12
511205430,101023543,12-5-2018,1-5-2019,1588,1613,25
511205440,101023783,12-5-2018,1-5-2019,2024,2049,25
511205450,101023911,12-5-2018,1-5-2019,885,890,5
511205460,140105229,11-5-2018,1-5-2019,435,447,12
511205470,101021915,12-5-2018,1-5-2019,929,940,11
511205480,2796,12-5-2018,1-5-2019,485,497,12
511205490,101021913,12-5-2018,1-5-2019,588,597,9
511205500,101023784,12-5-2018,1-5-2019,3749,3812,63
511205510,101021940,12-5-2018,1-5-2019,880,891,11
511205520,101021939,12-5-2018,1-5-2019,705,715,10
511205540,101020124,12-5-2018,1-5-2019,809,821,12
511205550,101021935,12-5-2018,1-5-2019,293,293,0
511205560,80379813,12-5-2018,1-5-2019,1717,1728,11
511205600,1830,12-5-2018,1-5-2019,2287,2323,36
511205610,2109,12-5-2018,1-5-2019,819,836,17
511205611,343,12-5-2018,1-5-2019,859,873,14
511205612,1979,12-5-2018,1-5-2019,1081,1098,17
511205614,292,12-5-2018,1-5-2019,1188,1203,15
511205615,60103482,12-5-2018,1-5-2019,1916,1924,8
511205616,140912239,12-5-2018,1-5-2019,701,710,9
511205618,2164,12-5-2018,1-5-2019,917,925,8
511205619,1101952,12-5-2018,1-5-2019,74,87,13
511205620,496,12-5-2018,1-5-2019,1415,1433,18
511205621,1549,12-5-2018,1-5-2019,1157,1165,8
511205623,1736,12-5-2018,1-5-2019,620,626,6
511205624,1868,12-5-2018,1-5-2019,752,765,13
511205625,101023804,12-5-2018,1-5-2019,486,496,10
511205626,387,12-5-2018,1-5-2019,1023,1034,11
511205627,100306552,12-5-2018,1-5-2019,1362,1370,8
511205628,980504696,12-5-2018,1-5-2019,4227,4234,7
511205629,1102402,12-5-2018,1-5-2019,924,942,18
511205630,1102730,12-5-2018,1-5-2019,889,894,5
511205631,1004727,12-5-2018,1-5-2019,1658,1670,12
511205632,1101518,12-5-2018,1-5-2019,663,668,5
511205633,511205633,12-5-2018,1-5-2019,720,727,7
511205634,1000745,12-3-2018,1-3-2019,1157,1176,19
511205636,1002707,12-5-2018,1-5-2019,1001,1006,5
511205637,1101531,12-5-2018,1-5-2019,657,664,7
511205638,1101904,12-5-2018,1-5-2019,777,795,18
511205639,1000937,12-5-2018,1-5-2019,1255,1263,8
511205640,1102513,12-1-2018,1-1-2019,582,591,9
511205641,1102384,12-5-2018,1-5-2019,1800,1824,24
511205643,1102621,12-5-2018,1-5-2019,738,753,15
511205644,1000197,12-5-2018,1-5-2019,886,896,10
511205645,1000123,12-5-2018,1-5-2019,911,920,9
511205646,1000843,12-5-2018,1-5-2019,321,323,2
511205647,150934986,12-5-2018,1-5-2019,455,462,7
511205648,1101894,12-3-2018,1-3-2019,992,1006,14
511205649,1101845,12-5-2018,1-5-2019,827,842,15
511205650,1100544,12-5-2018,1-5-2019,915,940,25
511205651,1100611,12-4-2018,1-4-2019,860,865,5
511205653,1129,12-6-2018,1-6-2019,2668,2710,42
511205654,1229,12-5-2018,1-5-2019,688,697,9
511205655,3946,12-5-2018,1-5-2019,1537,1575,38
511205657,101423,12-5-2018,1-5-2019,795,802,7
511205658,1001908,12-5-2018,1-5-2019,955,971,16
511205659,1101529,12-4-2018,1-4-2019,685,693,8
511205660,021874-18,12-5-2018,1-5-2019,8,10,2
511205661,1101838,12-5-2018,1-5-2019,707,720,13
511205662,10-02542,12-5-2018,1-5-2019,754,764,10
511205663,10-02575,12-5-2018,1-5-2019,605,606,1
511205664,11-00764,12-4-2018,1-4-2019,799,805,6
511205665,11-00565,12-5-2018,1-5-2019,541,552,11
511205667,11-0716,12-6-2018,1-6-2019,345,354,9
511205668,1100686,12-5-2018,1-5-2019,1483,1523,40
511205669,1101591,12-5-2018,1-5-2019,490,495,5
511205671,2011-11-00825,12-5-2018,1-5-2019,1398,1411,13
511205672,42937,12-5-2018,1-5-2019,873,892,19
511205674,52208,12-5-2018,1-5-2019,827,842,15
511205675,50694,12-5-2018,1-5-2019,1097,1110,13
511205676,52116,12-5-2018,1-5-2019,755,777,22
511205677,50598,12-5-2018,1-5-2019,558,574,16
511205678,600324,12-5-2018,1-5-2019,540,553,13
511205680,50289,12-5-2018,1-5-2019,530,540,10
511205681,13646,12-5-2018,1-5-2019,394,399,5
511205682,14902,12-5-2018,1-5-2019,1146,1166,20
511205683,13933,12-5-2018,1-5-2019,1103,1122,19
511205684,1233,12-5-2018,1-5-2019,782,796,14
511205685,12518,12-5-2018,1-5-2019,754,763,9
511205686,677,12-5-2018,1-5-2019,458,468,10
511205687,2504,12-5-2018,1-5-2019,2298,2312,14
511205690,90271120,12-5-2018,1-5-2019,558,566,8
511205692,1528,12-5-2018,1-5-2019,730,745,15
511205693,2484,12-5-2018,1-5-2019,1610,1652,42
511205694,150934984,12-5-2018,1-5-2019,655,671,16
511205695,1857,12-5-2018,1-5-2019,610,624,14
511205696,480,12-5-2018,1-5-2019,837,850,13
511205697,1076,12-5-2018,1-5-2019,689,710,21
511205699,1513,12-5-2018,1-5-2019,631,646,15
511205700,2565,12-5-2018,1-5-2019,718,731,13
511205702,2051,12-5-2018,1-5-2019,748,764,16
511205703,604257,12-5-2018,1-5-2019,591,611,20
511205705,1649,12-5-2018,1-5-2019,1060,1084,24
511205706,1431,12-5-2018,1-5-2019,702,717,15
511205707,2626,12-5-2018,1-5-2019,612,628,16
511205708,2332,12-4-2018,1-4-2019,712,727,15
511205709,448,12-5-2018,1-5-2019,890,910,20
511205710,266,12-5-2018,1-5-2019,276,279,3
511205711,2155,12-4-2018,1-4-2019,1247,1276,29
511205712,70900626,12-5-2018,1-5-2019,920,932,12
511205713,41102047,12-5-2018,1-5-2019,1912,1924,12
511205714,20140402334,12-5-2018,1-5-2019,482,497,15
511205715,20141400454,12-5-2018,1-5-2019,736,755,19
511205716,491,12-5-2018,1-5-2019,1025,1040,15
511205717,20140401860,12-5-2018,1-5-2019,548,560,12
511205718,401300,11-5-2018,1-5-2019,573,605,32
511205719,401910,12-5-2018,1-5-2019,619,642,23
511205720,400591,12-5-2018,1-5-2019,652,664,12
511205721,400728,12-5-2018,1-5-2019,617,630,13
511205722,1901,12-5-2018,1-5-2019,359,371,12
511205723,402259,12-5-2018,1-5-2019,439,452,13
511205724,402171,12-5-2018,1-5-2019,517,526,9
511205725,402408,12-5-2018,1-5-2019,625,630,5
511205726,401967,11-5-2018,1-5-2019,472,484,12
511205728,670,12-5-2018,1-5-2019,1025,1047,22
511205730,602429,12-5-2018,1-5-2019,645,659,14
511205731,604965,12-5-2018,1-5-2019,659,675,16
511205732,601588,12-5-2018,1-5-2019,354,358,4
511205733,1374,12-5-2018,1-5-2019,1155,1167,12
511205734,140912262,12-5-2018,1-5-2019,645,659,14
511205735,140912214,12-5-2018,1-5-2019,342,344,2
511205737,140912268,12-5-2018,1-5-2019,585,673,88
511205738,109649,12-5-2018,1-5-2019,463,477,14
511205739,140109645,12-5-2018,1-5-2019,777,788,11
511205740,140107925,12-6-2018,1-6-2019,819,838,19
511205742,1140107045,12-5-2018,1-5-2019,370,375,5
511205743,140105210,12-5-2018,1-5-2019,498,508,10
511205744,140106799,12-5-2018,1-5-2019,500,514,14
511205745,140107046,12-5-2018,1-5-2019,431,431,0
511205746,140106746,12-5-2018,1-5-2019,578,596,18
511205748,140106742,10-5-2018,1-5-2019,362,364,2
511205749,140106354,12-5-2018,1-5-2019,759,777,18
511205750,140106360,12-5-2018,1-5-2019,440,448,8
511205751,981101933,12-5-2018,1-5-2019,19,40,21
511205752,150200599,12-5-2018,1-5-2019,563,581,18
511205753,150202714,12-5-2018,1-5-2019,462,471,9
511205755,15020008,12-5-2018,1-5-2019,218,223,5
511205756,150200571,12-5-2018,1-5-2019,839,875,36
511205757,101803086,12-5-2018,1-5-2019,1708,1720,12
511205759,150202853,12-5-2018,1-5-2019,347,355,8
511205760,17NB027901,12-5-2018,1-5-2019,353,366,13
511205761,150202713,12-5-2018,1-5-2019,710,722,12
511205763,150202858,12-5-2018,1-5-2019,418,435,17
511205764,150202857,12-5-2018,1-5-2019,872,900,28
511205765,021810-18,12-5-2018,1-5-2019,16,21,5
511205766,770,12-5-2018,1-5-2019,326,338,12
511205768,502,12-5-2018,1-5-2019,1138,1143,5
511205769,150934990,12-5-2018,1-5-2019,417,430,13
511205770,3242,12-5-2018,1-5-2019,437,454,17
511205771,3573,12-5-2018,1-5-2019,551,563,12
511205772,15034988,12-5-2018,1-5-2019,556,573,17
511205774,150903471,12-5-2018,1-5-2019,382,396,14
511205776,15904825,12-5-2018,1-5-2019,172,177,5
511205777,150903935,12-5-2018,1-5-2019,284,295,11
511205778,150903296,12-5-2018,1-5-2019,332,343,11
511205779,150903158,12-5-2018,1-5-2019,403,415,12
511205781,150913705,12-5-2018,1-5-2019,355,368,13
511205782,150913360,12-5-2018,1-5-2019,473,480,7
511205783,150913687,12-5-2018,1-5-2019,539,551,12
511205784,150913358,12-5-2018,1-5-2019,318,335,17
511205786,150913196,12-5-2018,1-5-2019,270,281,11
511205787,150913690,12-5-2018,1-5-2019,374,381,7
511205788,50913579,12-5-2018,1-5-2019,308,327,19
511205789,150913155,12-5-2018,1-5-2019,413,425,12
511205790,150913208,12-5-2018,1-5-2019,299,310,11
511205791,17NB042503,12-5-2018,1-5-2019,56,63,7
511205792,150913379,12-5-2018,1-5-2019,691,697,6
511205793,11101300,12-5-2018,1-5-2019,445,459,14
511205794,160134082,12-5-2018,1-5-2019,253,253,0
511205795,1100919,12-5-2018,1-5-2019,880,894,14
511205796,160134081,12-5-2018,1-5-2019,272,281,9
511205797,2252,12-5-2018,1-5-2019,966,977,11
511205798,052908947-1,12-5-2018,1-5-2019,643,647,4
511205799,1102001,12-5-2018,1-5-2019,1679,1701,22
511205800,2123,12-5-2018,1-5-2019,469,479,10
511205801,160132895,12-5-2018,1-5-2019,409,417,8
511205802,160131499,12-5-2018,1-5-2019,224,229,5
511205803,160541419,12-5-2018,1-5-2019,384,396,12
511205804,1160652005,12-5-2018,1-5-2019,442,450,8
511205805,17NB44550,12-5-2018,1-5-2019,203,215,12
511205806,140812230,12-5-2018,1-5-2019,420,437,17
511205807,160133545,12-5-2018,1-5-2019,218,223,5
511205808,160133541,12-5-2018,1-5-2019,288,299,11
511205809,160533546,12-5-2018,1-5-2019,262,274,12
511205810,160540639,12-5-2018,1-5-2019,969,1001,32
511205812,160133557,12-5-2018,1-5-2019,207,215,8
511205813,160133571,12-5-2018,1-5-2019,262,277,15
511205814,160134026,12-5-2018,1-5-2019,227,240,13
511205815,160761523,12-5-2018,1-5-2019,268,276,8
511205816,160651231-1,12-5-2018,1-5-2019,183,193,10
511205817,160761227,12-5-2018,1-5-2019,246,255,9
511205818,160761796,12-5-2018,1-5-2019,164,172,8
511205819,160761225,12-5-2018,1-5-2019,312,329,17
511205820,160761247,12-5-2018,1-5-2019,269,279,10
511205821,160761240,12-5-2018,1-5-2019,72,76,4
511205822,160761233,12-5-2018,1-5-2019,223,225,2
511205823,160761228,12-5-2018,1-5-2019,116,126,10
511205824,160870327,12-5-2018,1-5-2019,127,133,6
511205825,160870323,12-5-2018,1-5-2019,143,152,9
511205826,160870324,12-5-2018,1-5-2019,650,692,42
511205827,1752,12-5-2018,1-5-2019,215,225,10
511205828,17NB027505,12-5-2018,1-5-2019,94,100,6
511205829,1539,12-5-2018,1-5-2019,1012,1022,10
511205830,17NB024405,12-5-2018,1-5-2019,194,195,1
511205831,17NB024019,12-5-2018,1-5-2019,285,302,17
511205832,170382099,12-5-2018,1-5-2019,185,199,14
