Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption
411206593,11-01107,1-4-2019,2-4-2019,678,688,10
411206594,43299,1-4-2019,2-4-2019,894,906,12
411206595,10-00106,1-4-2019,2-4-2019,620,623,3
411206596,10-02894,1-4-2019,2-4-2019,793,803,10
411206597,10-02701,1-4-2019,2-4-2019,842,854,12
411206598,43511,1-4-2019,2-4-2019,995,1015,20
411206599,43723,1-4-2019,2-4-2019,1196,1213,17
411206600,43782,1-4-2019,2-4-2019,431,434,3
411206601,50122,1-4-2019,2-4-2019,637,646,9
411206602,44225,1-4-2019,2-4-2019,916,943,27
411206603,45355,1-4-2019,2-4-2019,884,895,11
411206605,51462,1-4-2019,2-4-2019,756,770,14
411206606,46565,1-4-2019,2-4-2019,558,565,7
411206607,13674,1-4-2019,2-4-2019,455,468,13
411206608,12766,1-4-2019,2-4-2019,528,531,3
411206610,17NB045494,1-4-2019,2-4-2019,266,270,4
411206611,91,1-4-2019,2-4-2019,673,690,17
411206612,2688,1-4-2019,2-4-2019,602,637,35
411206613,2640,1-5-2019,2-5-2019,586,596,10
411206614,1731,1-4-2019,2-4-2019,850,862,12
411206615,1679,1-4-2019,2-4-2019,538,546,8
411206616,1528,1-4-2019,2-4-2019,472,478,6
411206617,2429,1-4-2019,2-4-2019,233,238,5
411206618,101020963,1-4-2019,2-4-2019,915,927,12
411206619,160652005,1-4-2019,2-4-2019,203,220,17
411206620,160761570,1-4-2019,2-4-2019,217,227,10
411206621,600805,1-4-2019,2-4-2019,494,508,14
411206622,425,1-4-2019,2-4-2019,541,552,11
411206623,2379,1-4-2019,2-4-2019,1072,1086,14
411206624,602438,1-4-2019,2-4-2019,863,873,10
411206626,140912256,1-4-2019,2-4-2019,751,771,20
411206628,140912213,1-4-2019,2-4-2019,1067,1086,19
411206631,140105013,1-4-2019,2-4-2019,461,472,11
411206632,140106463,1-4-2019,2-4-2019,356,368,12
411206633,140106573,1-4-2019,2-4-2019,697,716,19
411206634,140106576,1-5-2019,2-5-2019,1374,1388,14
411206635,140105012,1-5-2019,2-5-2019,728,749,21
411206637,140106483,1-5-2019,2-5-2019,612,619,7
411206638,140107051,1-4-2019,2-4-2019,487,496,9
411206639,140105213,1-4-2019,2-4-2019,528,542,14
411206640,140106772,1-4-2019,2-4-2019,322,338,16
411206642,140166757,1-4-2019,2-4-2019,43,50,7
411206643,140106529,1-4-2019,2-4-2019,451,461,10
411206645,150200570,1-4-2019,2-4-2019,393,406,13
411206646,13784,1-4-2019,2-4-2019,664,673,9
411206647,150202890,1-4-2019,2-4-2019,366,379,13
411206648,140812228,1-4-2019,2-4-2019,353,360,7
411206650,150202884,1-4-2019,2-4-2019,431,443,12
411206651,1603,1-4-2019,2-4-2019,453,464,11
411206652,1874,1-4-2019,2-4-2019,515,531,16
411206653,77,1-4-2019,2-4-2019,399,416,17
411206654,150903293,1-4-2019,2-4-2019,377,391,14
411206655,150903497,1-4-2019,2-4-2019,409,426,17
411206657,150913733,1-4-2019,2-4-2019,393,412,19
411206658,1100520,1-4-2019,2-4-2019,451,464,13
411206659,1100731,1-4-2019,2-4-2019,746,751,5
411206660,160134054,1-4-2019,2-4-2019,299,312,13
411206661,02991-1,1-4-2019,2-4-2019,516,536,20
411206662,160134064,1-4-2019,2-4-2019,392,404,12
411206663,160134071,1-4-2019,2-4-2019,287,292,5
411206664,160131496,1-4-2019,2-4-2019,252,260,8
411206665,150715703,1-4-2019,2-4-2019,63,65,2
411206666,150715705,1-4-2019,2-4-2019,339,351,12
411206667,160133750,1-4-2019,2-4-2019,176,184,8
411206668,160541483,1-4-2019,2-4-2019,187,193,6
411206669,160650454,1-4-2019,2-4-2019,271,285,14
411206670,160540666,1-4-2019,2-4-2019,350,361,11
411206672,17NB027907,1-4-2019,2-4-2019,289,310,21
411206673,160136384,1-4-2019,2-4-2019,186,192,6
411206674,160134010,1-4-2019,2-4-2019,231,240,9
411206675,160761254,1-4-2019,2-4-2019,152,157,5
411206676,160761241,1-4-2019,2-4-2019,125,132,7
411206677,160761229,1-4-2019,2-4-2019,304,317,13
411206678,160870325,1-4-2019,2-4-2019,278,287,9
411206679,17NB027904,1-4-2019,2-4-2019,187,197,10
411206680,TEMP 459,1-4-2019,2-4-2019,1404,1410,6
411206681,17NB036339,1-4-2019,2-4-2019,213,219,6
411206682,170382093,1-4-2019,2-4-2019,347,365,18
411206683,170382098,1-4-2019,2-4-2019,38,74,36
411206684,170382094,1-5-2019,2-5-2019,225,228,3
411206685,170382086,1-4-2019,2-4-2019,107,116,9
411206686,17nb033895,1-4-2019,2-4-2019,203,213,10
411206687,17NB028339,1-4-2019,2-4-2019,159,167,8
411206688,17NB029731,1-4-2019,2-4-2019,110,120,10
411206689,17NB044556,1-4-2019,2-4-2019,113,119,6
411206690,17NB040293,1-4-2019,2-4-2019,172,182,10
411206692,17NB045497,1-4-2019,2-4-2019,521,558,37
411206693,17NB045293,1-4-2019,2-4-2019,98,107,9
411206694,17NB045021,1-4-2019,2-4-2019,201,213,12
411206695,17NB045297,1-4-2019,2-4-2019,201,226,25
411206697,17NB044426,1-4-2019,2-4-2019,67,72,5
411206698,17NB043483,1-4-2019,2-4-2019,82,90,8
411206699,17NB044410,1-4-2019,2-4-2019,264,286,22
411206700,08053 OLD,1-4-2019,2-4-2019,2289,2306,17
411206701,17NB039400,1-4-2019,2-4-2019,79,88,9
411206702,3040,1-4-2019,2-4-2019,549,566,17
411206703,17NB0339657,1-4-2019,2-4-2019,144,161,17
411206705,17NB042502,1-4-2019,2-4-2019,58,64,6
411206706,70904540,1-4-2019,2-4-2019,1081,1087,6
411206707,18NB0492795,1-4-2019,2-4-2019,38,44,6
411206708,80802239,1-4-2019,2-4-2019,1506,1514,8
411206709,17NB049285,1-4-2019,2-4-2019,55,65,10
411206710,160761245-OLD,1-4-2019,2-4-2019,617,649,32
411206713,031699-18,1-4-2019,2-4-2019,48,60,12
411206714,031946-18,1-4-2019,2-4-2019,97,119,22
411206715,021769-18,1-4-2019,2-4-2019,20,29,9
411206716,021808-18,1-4-2019,2-4-2019,79,103,24
411206717,021980-18,1-4-2019,2-4-2019,24,32,8
411206718,021975-18,1-4-2019,2-4-2019,13,17,4
411206719,17NB990612110,1-4-2019,2-4-2019,1,6,5
411206720,021807-18,1-14-2019,2-4-2019,0,17,17
411209321,70900629,1-4-2019,2-4-2019,1570,1602,32
413203330,70903111,1-4-2019,2-4-2019,25,35,10
414201394,1102047,1-4-2019,2-4-2019,1978,1988,10
414201420,102205085,1-4-2019,2-4-2019,2156,2174,18
414201780,2660,1-4-2019,2-4-2019,1215,1216,1
414201830,30126659,1-4-2019,2-4-2019,3842,3852,10
414201970,60508097,1-4-2019,2-4-2019,3320,3337,17
414202010,8511448,1-4-2019,2-4-2019,887,891,4
414203250,981104391,1-4-2019,2-4-2019,3914,3929,15
415201990,101023802,1-1-2019,2-1-2019,859,867,8
511200010,160870376,1-5-2019,2-5-2019,463,491,28
511200020,91501032,1-5-2019,2-5-2019,982,986,4
511200040,87079784,1-5-2019,2-5-2019,1171,1179,8
511200050,40601127,1-5-2019,2-5-2019,3318,3330,12
511200060,140105017,1-5-2019,2-5-2019,626,635,9
511200080,11111220,1-5-2019,2-5-2019,4710,4729,19
511200090,91501049,1-5-2019,2-5-2019,2883,2902,19
511200100,511200100,1-5-2019,2-5-2019,1167,1172,5
511200101,6084296,1-5-2019,2-5-2019,1287,1298,11
511200150,515303596,1-5-2019,2-5-2019,2324,2359,35
511200160,48784,1-5-2019,2-5-2019,751,760,9
511200190,10116036,1-5-2019,2-5-2019,3455,3469,14
511200200,1100548,1-5-2019,2-5-2019,1543,1565,22
511200210,602476,1-4-2019,2-4-2019,342,350,8
511200220,60508055,1-5-2019,2-5-2019,2028,2031,3
511200230,1102418,1-5-2019,2-5-2019,1072,1087,15
511200240,903172,1-5-2019,2-5-2019,2755,2761,6
511200390,926,1-5-2019,2-5-2019,803,811,8
511200400,80379861,1-5-2019,2-5-2019,971,983,12
511200401,1102340,1-5-2019,2-5-2019,1647,1670,23
511200410,112104106,1-5-2019,2-5-2019,843,848,5
511200420,9622226,1-5-2019,2-5-2019,4484,4495,11
511200470,6230889,1-5-2019,2-5-2019,1138,1149,11
511200480,990913322,1-5-2019,2-5-2019,4088,4110,22
511200500,9661726,1-5-2019,2-5-2019,2830,2836,6
511200520,1101231,1-5-2019,2-5-2019,1762,1779,17
511200521,60101109,1-5-2019,2-5-2019,2058,2077,19
511200530,21210084,1-5-2019,2-5-2019,2656,2657,1
511200550,6270731,1-5-2019,2-5-2019,661,671,10
511200560,1101245,1-5-2019,2-5-2019,2878,2909,31
511200590,48909,1-5-2019,2-5-2019,874,879,5
511200660,81,1-5-2019,2-5-2019,3044,3153,109
511200770,21209170,1-5-2019,2-5-2019,1424,1429,5
511200780,401010,1-5-2019,2-5-2019,439,444,5
511200810,80379997,1-5-2019,2-5-2019,1472,1472,0
511200860,871451,1-5-2019,2-5-2019,1125,1137,12
511200880,150903263,1-5-2019,2-5-2019,276,282,6
511200900,410007686,1-5-2019,2-5-2019,1704,1721,17
511200910,966412011,1-5-2019,2-5-2019,2110,2125,15
511200940,160652022,1-5-2019,2-5-2019,190,195,5
511200950,1101971,1-5-2019,2-5-2019,685,709,24
511201021,2304247,1-5-2019,2-5-2019,1358,1368,10
511201100,70805014,1-5-2019,2-5-2019,4226,4250,24
511201140,1508086,1-4-2019,2-4-2019,1716,1721,5
511201150,40323832,1-5-2019,2-5-2019,2079,2090,11
511201200,48964,1-5-2019,2-5-2019,1543,1565,22
511201210,900030,1-5-2019,2-5-2019,261,271,10
511201220,160540502,1-5-2019,2-5-2019,188,197,9
511201240,92010597,1-5-2019,2-5-2019,750,760,10
511201260,410007682,1-5-2019,2-5-2019,2100,2108,8
511201270,966416,1-5-2019,2-5-2019,640,657,17
511201280,1103086,1-5-2019,2-5-2019,3197,3217,20
511201281,1102041,1-5-2019,2-5-2019,1552,1563,11
511201290,21210082,1-5-2019,2-5-2019,1842,1848,6
511201294,1107017,1-5-2019,2-5-2019,1634,1641,7
511201340,1796,1-5-2019,2-5-2019,1334,1337,3
511201350,101021175,1-5-2019,2-5-2019,1158,1169,11
511201380,331060442,1-5-2019,2-5-2019,2099,2108,9
511201390,13567,1-5-2019,2-5-2019,555,562,7
511201391,017nb044224,1-5-2019,2-5-2019,145,158,13
511201393,8060314,1-5-2019,2-5-2019,991,1000,9
511201400,10150156,1-5-2019,2-5-2019,913,919,6
511201410,160132827,1-5-2019,2-5-2019,333,338,5
511201411,0,1-5-2019,2-5-2019,1177,1186,9
511201420,10150149,1-5-2019,2-5-2019,1753,1767,14
511201430,101801030,1-5-2019,2-5-2019,1570,1574,4
511201450,80602572,1-5-2019,2-5-2019,4619,4649,30
511201500,9710401,1-5-2019,2-5-2019,3513,3522,9
511201521,3083,1-5-2019,2-5-2019,357,366,9
511201551,40326648,1-4-2019,2-4-2019,2191,2200,9
511201560,60842900,1-5-2019,2-5-2019,1718,1732,14
511201570,9663875,1-5-2019,2-5-2019,2384,2390,6
511201580,17nb043488,1-5-2019,2-5-2019,89,105,16
511201590,253,1-5-2019,2-5-2019,785,794,9
511201600,91501013,1-5-2019,2-5-2019,2086,2091,5
511201601,100418740,1-5-2019,2-5-2019,611,621,10
511201620,1000188,1-5-2019,2-5-2019,485,489,4
511201630,60103944,1-5-2019,2-5-2019,1285,1298,13
511201640,812218,1-4-2019,2-4-2019,2369,2380,11
511201650,91501008,1-5-2019,2-5-2019,1878,1897,19
511201660,9603961,1-4-2019,2-4-2019,3003,3013,10
511201670,17nb043480,1-4-2019,2-4-2019,189,211,22
511201680,1426,1-5-2019,2-5-2019,2419,2434,15
511201690,23266,1-5-2019,2-5-2019,805,827,22
511201700,40605070,1-5-2019,2-5-2019,1745,1759,14
511201750,1107068,1-5-2019,2-5-2019,1432,1443,11
511201770,9663558,1-5-2019,2-5-2019,2650,2659,9
511201780,17nb040290,1-5-2019,2-5-2019,94,99,5
511201790,97104123,1-4-2019,2-4-2019,2391,2401,10
511201800,112704994,1-5-2019,2-5-2019,1892,1910,18
511201801,101507079,1-4-2019,2-4-2019,1441,1451,10
511201810,92004270,1-5-2019,2-5-2019,1353,1372,19
511201820,135775,1-5-2019,2-5-2019,16,23,7
511201840,21210034,1-5-2019,2-5-2019,2443,2460,17
511201860,990614572,1-5-2019,2-5-2019,2744,2760,16
511201870,87055056,1-5-2019,2-5-2019,2171,2179,8
511201880,410005625,1-5-2019,2-5-2019,1834,1844,10
511201890,160761223,1-5-2019,2-5-2019,236,242,6
511201900,402062,1-5-2019,2-5-2019,1081,1102,21
511201920,2140101116,1-5-2019,2-5-2019,256,271,15
511201921,102202024,1-5-2019,2-5-2019,3258,3297,39
511201930,52908728,1-5-2019,2-5-2019,1714,1735,21
511201940,ED-18-15-09553,1-3-2019,2-3-2019,2051,2073,22
511201970,501893,1-4-2019,2-4-2019,215,231,16
511202060,92004272,1-5-2019,2-5-2019,761,767,6
511202090,911038,1-5-2019,2-5-2019,3162,3172,10
511202110,980123072,1-5-2019,2-5-2019,2248,2254,6
511202180,101020869,1-5-2019,2-5-2019,662,665,3
511202190,60203177,1-5-2019,2-5-2019,2600,2600,0
511202191,31106487,1-5-2019,2-5-2019,1679,1694,15
511202200,911019,1-5-2019,2-5-2019,2704,2716,12
511202210,10907856,1-5-2019,2-5-2019,2502,2510,8
511202220,6084295,1-5-2019,2-5-2019,1875,1886,11
511202300,990913863,1-5-2019,2-5-2019,2793,2810,17
511202311,6085723,1-5-2019,2-5-2019,1822,1838,16
511202320,410007586,1-5-2019,2-5-2019,1983,1996,13
511202330,70904534,1-5-2019,2-5-2019,1709,1717,8
511202340,902897,1-5-2019,2-5-2019,2275,2280,5
511202350,6084282,1-5-2019,2-5-2019,3029,3052,23
511202360,162499,1-5-2019,2-5-2019,2015,2052,37
511202460,87054301,1-5-2019,2-5-2019,1165,1170,5
511202470,021880-18,1-5-2019,2-5-2019,40,47,7
511202560,051-01-256,1-5-2019,2-5-2019,2285,2294,9
511202570,70900621,1-5-2019,2-5-2019,1581,1595,14
511202610,900536,1-5-2019,2-5-2019,2988,2996,8
511202630,967415,1-5-2019,2-5-2019,994,1008,14
511202640,10901044,1-5-2019,2-5-2019,2032,2041,9
511202660,911046,1-5-2019,2-5-2019,2949,2988,39
511202670,511202670,1-5-2019,2-5-2019,2364,2399,35
511202700,112104988,1-5-2019,2-5-2019,2205,2216,11
511202740,911053,1-5-2019,2-5-2019,1917,1930,13
511202840,1999,1-5-2019,2-5-2019,435,438,3
511202870,140912226,1-5-2019,2-5-2019,834,859,25
511202900,1102531,1-5-2019,2-5-2019,713,719,6
511202920,511202920,1-5-2019,2-5-2019,2264,2280,16
511202960,17NB044549,1-5-2019,2-5-2019,310,334,24
511202961,17NB039403,1-5-2019,2-5-2019,123,137,14
511202970,021802-18,1-5-2019,2-5-2019,21,26,5
511202980,9663746,1-5-2019,2-5-2019,1313,1336,23
511203010,1102639,1-5-2019,2-5-2019,1590,1621,31
511203050,115300,1-5-2019,2-5-2019,958,975,17
511203060,9664780,1-5-2019,2-5-2019,2676,2682,6
511203170,2897,1-5-2019,2-5-2019,870,885,15
511203180,051-01-318,1-5-2019,2-5-2019,1915,1935,20
511203360,967163,1-5-2019,2-5-2019,2987,3007,20
511203420,11-00455,1-5-2019,2-5-2019,1646,1675,29
511203440,50718,1-5-2019,2-5-2019,729,748,19
511203510,160761621,1-5-2019,2-5-2019,262,267,5
511203530,193099,1-5-2019,2-5-2019,2736,2742,6
511203531,1108057,1-5-2019,2-5-2019,2465,2480,15
511203540,511203540,1-5-2019,2-5-2019,3386,3400,14
511203560,150915704,1-5-2019,2-5-2019,269,283,14
511203580,40324490,1-5-2019,2-5-2019,35,49,14
511203590,80379753,1-5-2019,2-5-2019,1800,1816,16
511203620,160132824,1-5-2019,2-5-2019,332,352,20
511203630,150913611,1-5-2019,2-5-2019,252,263,11
511203640,911058,1-5-2019,2-5-2019,1772,1785,13
511203650,140105236,1-5-2019,2-5-2019,389,406,17
511203660,60203281,1-5-2019,2-5-2019,1327,1333,6
511203830,160650452,1-5-2019,2-5-2019,165,170,5
511203840,90613343,1-5-2019,2-5-2019,1649,1678,29
511203900,21209390,1-5-2019,2-5-2019,2876,2886,10
511203910,41005621,1-5-2019,2-5-2019,1382,1387,5
511203920,40603117,1-5-2019,2-5-2019,1639,1650,11
511203950,110111,1-5-2019,2-5-2019,964,975,11
511203970,60208169,1-5-2019,2-5-2019,4048,4079,31
511203980,3106082,1-5-2019,2-5-2019,1942,1960,18
511204030,52908947,1-5-2019,2-5-2019,1587,1594,7
511204060,40329668,1-5-2019,2-5-2019,2120,2122,2
511204080,1005024,1-5-2019,2-5-2019,1911,1912,1
511204090,1917,1-5-2019,2-5-2019,297,299,2
511204100,101020131,1-5-2019,2-5-2019,911,924,13
511204110,10116082,1-5-2019,2-5-2019,2458,2463,5
511204130,511204130,1-5-2019,2-5-2019,1237,1251,14
511204140,100502,1-5-2019,2-5-2019,1997,2004,7
511204150,1005026,1-5-2019,2-5-2019,1398,1406,8
511204170,18NB049286,1-5-2019,2-5-2019,75,88,13
511204260,1103068,1-5-2019,2-5-2019,1230,1245,15
511204300,10101540,1-5-2019,2-5-2019,1672,1677,5
511204430,160132826,1-5-2019,2-5-2019,321,340,19
511204440,511204440,1-5-2019,2-5-2019,631,649,18
511204450,140106792,1-5-2019,2-5-2019,351,360,9
511204460,1011087,1-5-2019,2-5-2019,1754,1765,11
511204470,10113091,1-5-2019,2-5-2019,1842,1852,10
511204480,10403950,1-5-2019,2-5-2019,1470,1481,11
511204500,1007108,1-5-2019,2-5-2019,943,948,5
511204510,87057157,1-5-2019,2-5-2019,2141,2155,14
511204530,1011034,1-5-2019,2-5-2019,1850,1864,14
511204531,100503011,1-5-2019,2-5-2019,1283,1291,8
511204640,10050300,1-5-2019,2-5-2019,2244,2259,15
511204650,100503010,1-5-2019,2-5-2019,1483,1491,8
511204660,2100190910,1-5-2019,2-5-2019,2303,2306,3
511204670,051-01-467,1-5-2019,2-5-2019,654,656,2
511204700,210019090,1-5-2019,2-5-2019,1589,1607,18
511204710,80602346,1-5-2019,2-5-2019,911,920,9
511204730,2100190911,1-5-2019,2-5-2019,1978,1987,9
511204750,1005029,1-5-2019,2-5-2019,795,798,3
511204760,21210093,1-5-2019,2-5-2019,486,517,31
511204770,1005025,1-5-2019,2-5-2019,1091,1093,2
511204801,511204800,1-5-2019,2-5-2019,1848,1851,3
511204810,1005028,1-5-2019,2-5-2019,2095,2107,12
511204840,506,1-5-2019,2-5-2019,463,471,8
511204860,80801947,1-5-2019,2-5-2019,735,739,4
511204870,80803758,1-5-2019,2-5-2019,854,859,5
511204880,80801920,1-5-2019,2-5-2019,1169,1183,14
511204890,80802237,1-5-2019,2-5-2019,748,752,4
511204900,8,1-5-2019,2-5-2019,1168,1177,9
511204920,80802233,1-5-2019,2-5-2019,199,199,0
511204930,80802238,1-5-2019,2-5-2019,1089,1099,10
511204940,1101614,1-5-2019,2-5-2019,1144,1156,12
511204950,90271883,1-5-2019,2-5-2019,1594,1613,19
511204970,1108044,1-5-2019,2-5-2019,1037,1044,7
511204980,203266,1-5-2019,2-5-2019,1400,1410,10
511204990,20041108025,1-5-2019,2-5-2019,1376,1389,13
511205000,11112108,1-5-2019,2-5-2019,235,242,7
511205010,140107014,1-5-2019,2-5-2019,599,614,15
511205020,112304634,1-5-2019,2-5-2019,1457,1466,9
511205040,6230165,1-5-2019,2-5-2019,1176,1195,19
511205070,6270371,1-5-2019,2-5-2019,1746,1757,11
511205080,101507026,1-5-2019,2-5-2019,2683,2703,20
511205100,18NB049283,1-3-2019,2-3-2019,52,63,11
511205110,17NB028334,1-5-2019,2-5-2019,499,527,28
511205120,6250113,1-5-2019,2-5-2019,912,930,18
511205140,4040603,1-5-2019,2-5-2019,1527,1539,12
511205150,1106042,1-5-2019,2-5-2019,1307,1321,14
511205170,150913675,1-5-2019,2-5-2019,539,552,13
511205180,100313060,1-5-2019,2-5-2019,932,950,18
511205190,100418768,1-4-2019,2-4-2019,736,743,7
511205200,52908015,1-4-2019,2-4-2019,1197,1207,10
511205220,50601088,1-5-2019,2-5-2019,1603,1615,12
511205240,100418567,1-5-2019,2-5-2019,1258,1270,12
511205250,100418519,1-5-2019,2-5-2019,815,823,8
511205260,100418593,1-5-2019,2-5-2019,1348,1378,30
511205270,100416531,1-5-2019,2-5-2019,876,885,9
511205290,100418771,1-5-2019,2-5-2019,888,901,13
511205300,160651238,1-5-2019,2-5-2019,357,374,17
511205310,70903114,1-5-2019,2-5-2019,1445,1454,9
511205320,60603404,1-5-2019,2-5-2019,819,826,7
511205330,112309844,1-5-2019,2-5-2019,1381,1391,10
511205340,60103165,1-5-2019,2-5-2019,1480,1492,12
511205350,2046,1-5-2019,2-5-2019,2059,2121,62
511205360,40603172,1-5-2019,2-5-2019,1360,1367,7
511205370,60508046,1-5-2019,2-5-2019,1346,1350,4
511205380,967378,1-5-2019,2-5-2019,2867,2879,12
511205390,101021693,1-4-2019,2-4-2019,2048,2076,28
511205400,101023745,1-5-2019,2-5-2019,275,315,40
511205410,101020125,1-5-2019,2-5-2019,877,886,9
511205430,101023543,1-5-2019,2-5-2019,1613,1630,17
511205440,101023783,1-5-2019,2-5-2019,2049,2095,46
511205450,101023911,1-5-2019,2-5-2019,890,893,3
511205460,140105229,1-5-2019,2-5-2019,3175,3187,12
511205470,101021915,1-5-2019,2-5-2019,940,952,12
511205480,2796,1-5-2019,2-5-2019,497,509,12
511205490,101021913,1-5-2019,2-5-2019,597,604,7
511205500,101023784,1-5-2019,2-5-2019,3812,3850,38
511205510,101021940,1-5-2019,2-5-2019,891,902,11
511205520,101021939,1-5-2019,2-5-2019,715,723,8
511205540,101020124,1-5-2019,2-5-2019,821,829,8
511205550,101021935,1-5-2019,2-5-2019,293,293,0
511205560,80379813,1-5-2019,2-5-2019,1728,1741,13
511205600,1830,1-5-2019,2-5-2019,2323,2395,72
511205610,2109,1-5-2019,2-5-2019,836,852,16
511205611,343,1-5-2019,2-5-2019,873,890,17
511205612,1979,1-5-2019,2-5-2019,1098,1112,14
511205614,292,1-5-2019,2-5-2019,1203,1218,15
511205615,60103482,1-5-2019,2-5-2019,1924,1932,8
511205616,140912239,1-5-2019,2-5-2019,710,710,0
511205618,2164,1-5-2019,2-5-2019,925,934,9
511205619,1101952,1-5-2019,2-5-2019,87,99,12
511205620,496,1-5-2019,2-5-2019,1433,1453,20
511205621,1549,1-5-2019,2-5-2019,1165,1174,9
511205623,1736,1-5-2019,2-5-2019,626,634,8
511205624,1868,1-5-2019,2-5-2019,765,772,7
511205625,101023804,1-5-2019,2-5-2019,496,507,11
511205626,387,1-5-2019,2-5-2019,1034,1044,10
511205627,100306552,1-5-2019,2-5-2019,1370,1376,6
511205628,980504696,1-5-2019,2-5-2019,4234,4241,7
511205629,1102402,1-5-2019,2-5-2019,942,965,23
511205630,1102730,1-5-2019,2-5-2019,894,899,5
511205631,1004727,1-5-2019,2-5-2019,1670,1680,10
511205632,1101518,1-5-2019,2-5-2019,668,684,16
511205633,511205633,1-5-2019,2-5-2019,727,732,5
511205634,ED-18-15-09928,1-3-2019,2-3-2019,1176,1193,17
511205636,1002707,1-5-2019,2-5-2019,1006,1012,6
511205637,1101531,1-5-2019,2-5-2019,664,674,10
511205638,1101904,1-5-2019,2-5-2019,795,808,13
511205639,1000937,1-5-2019,2-5-2019,1263,1268,5
511205640,1102513,1-1-2019,2-1-2019,591,598,7
511205641,1102384,1-5-2019,2-5-2019,1824,1848,24
511205643,1102621,1-5-2019,2-5-2019,753,767,14
511205644,1000197,1-5-2019,2-5-2019,896,906,10
511205645,1000123,1-5-2019,2-5-2019,920,929,9
511205646,1000843,1-5-2019,2-5-2019,323,326,3
511205647,150934986,1-5-2019,2-5-2019,462,470,8
511205648,1101894,1-3-2019,2-3-2019,1006,1020,14
511205650,1100544,1-5-2019,2-5-2019,940,969,29
511205651,1100611,1-4-2019,2-4-2019,865,873,8
511205653,1129,1-6-2019,2-6-2019,2710,2956,246
511205654,1229,1-5-2019,2-5-2019,697,707,10
511205655,3946,1-5-2019,2-5-2019,1575,1613,38
511205657,101423,1-5-2019,2-5-2019,802,808,6
511205658,1001908,1-5-2019,2-5-2019,971,987,16
511205659,1101529,1-4-2019,2-4-2019,693,699,6
511205660,021874-18,1-5-2019,2-5-2019,10,12,2
511205661,1101838,1-5-2019,2-5-2019,720,733,13
511205662,10-02542,1-5-2019,2-5-2019,764,773,9
511205663,10-02575,1-5-2019,2-5-2019,606,607,1
511205664,11-00764,1-4-2019,2-4-2019,805,807,2
511205665,11-00565,1-5-2019,2-5-2019,552,560,8
511205667,11-0716,1-6-2019,2-6-2019,354,361,7
511205668,1100686,1-5-2019,2-5-2019,1523,1552,29
511205671,2011-11-00825,1-5-2019,2-5-2019,1411,1424,13
511205672,42937,1-5-2019,2-5-2019,892,908,16
511205674,52208,1-5-2019,2-5-2019,842,854,12
511205675,50694,1-5-2019,2-5-2019,1110,1121,11
511205676,52116,1-5-2019,2-5-2019,777,784,7
511205677,50598,1-5-2019,2-5-2019,574,589,15
511205678,600324,1-5-2019,2-5-2019,553,564,11
511205680,50289,1-5-2019,2-5-2019,540,548,8
511205681,13646,1-5-2019,2-5-2019,399,405,6
511205682,14902,1-5-2019,2-5-2019,1166,1184,18
511205683,13933,1-5-2019,2-5-2019,1122,1137,15
511205684,1233,1-5-2019,2-5-2019,796,812,16
511205685,12518,1-5-2019,2-5-2019,763,770,7
511205686,677,1-5-2019,2-5-2019,468,478,10
511205687,2504,1-5-2019,2-5-2019,2312,2325,13
511205690,90271120,1-5-2019,2-5-2019,566,575,9
511205692,1528,1-5-2019,2-5-2019,745,759,14
511205693,2484,1-5-2019,2-5-2019,1652,1700,48
511205694,150934984,1-5-2019,2-5-2019,671,688,17
511205695,1857,1-5-2019,2-5-2019,624,637,13
511205696,480,1-5-2019,2-5-2019,850,867,17
511205697,1076,1-5-2019,2-5-2019,710,733,23
511205699,1513,1-5-2019,2-5-2019,646,659,13
511205700,2565,1-5-2019,2-5-2019,731,742,11
511205702,2051,1-5-2019,2-5-2019,764,779,15
511205703,604257,1-5-2019,2-5-2019,611,632,21
511205705,1649,1-5-2019,2-5-2019,1084,1103,19
511205706,1431,1-5-2019,2-5-2019,717,728,11
511205707,2626,1-5-2019,2-5-2019,628,645,17
511205708,2332,1-4-2019,2-4-2019,727,743,16
511205709,448,1-5-2019,2-5-2019,910,929,19
511205710,266,1-5-2019,2-5-2019,279,288,9
511205711,2155,1-4-2019,2-4-2019,1276,1310,34
511205712,70900626,1-5-2019,2-5-2019,932,941,9
511205713,41102047,1-5-2019,2-5-2019,1924,1937,13
511205714,20140402334,1-5-2019,2-5-2019,497,518,21
511205715,20141400454,1-5-2019,2-5-2019,755,772,17
511205716,491,1-5-2019,2-5-2019,1040,1057,17
511205717,20140401860,1-5-2019,2-5-2019,560,571,11
511205718,401300,1-5-2019,2-5-2019,605,621,16
511205719,401910,1-5-2019,2-5-2019,625,629,4
511205720,400591,1-5-2019,2-5-2019,664,674,10
511205721,400728,1-5-2019,2-5-2019,630,643,13
511205722,1901,1-5-2019,2-5-2019,371,384,13
511205723,402259,1-5-2019,2-5-2019,452,465,13
511205724,402171,1-5-2019,2-5-2019,526,536,10
511205725,402408,1-5-2019,2-5-2019,630,635,5
511205726,401967,1-5-2019,2-5-2019,484,492,8
511205728,670,1-5-2019,2-5-2019,1047,1066,19
511205730,602429,1-5-2019,2-5-2019,659,671,12
511205731,604965,1-5-2019,2-5-2019,675,688,13
