Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption
411206702,3040,2-4-2019,3-4-2019,566,572,6
411206703,17NB0339657,2-4-2019,3-4-2019,161,177,16
411206705,17NB042502,2-4-2019,3-4-2019,64,70,6
411206706,70904540,2-4-2019,3-4-2019,2,6,4
411206707,18NB0492795,2-4-2019,3-4-2019,44,49,5
411206708,80802239,2-4-2019,3-4-2019,0,8,8
411206709,17NB049285,2-4-2019,3-4-2019,65,74,9
411206710,160761245-OLD,2-4-2019,3-4-2019,649,677,28
411206713,031699-18,2-4-2019,3-4-2019,60,75,15
411206714,031946-18,2-4-2019,3-4-2019,119,140,21
411206715,021769-18,2-4-2019,3-4-2019,29,32,3
411206716,021808-18,2-4-2019,3-4-2019,103,127,24
411206717,021980-18,2-4-2019,3-4-2019,32,39,7
411206718,021975-18,2-4-2019,3-4-2019,17,21,4
411206719,17NB990612110,2-4-2019,3-4-2019,6,10,4
411206720,021807-18,2-4-2019,3-4-2019,17,28,11
411209321,70900629,2-4-2019,3-4-2019,1602,1625,23
413203330,70903111,2-4-2019,3-4-2019,35,42,7
414201394,1102047,2-4-2019,3-4-2019,2,17,15
414201420,102205085,2-4-2019,3-4-2019,2,16,14
414201780,2660,2-4-2019,3-4-2019,1216,1217,1
414201830,30126659,2-4-2019,3-4-2019,3852,3866,14
414201970,60508097,2-4-2019,3-4-2019,3337,3351,14
414202010,8511448,2-4-2019,3-4-2019,891,896,5
414203250,981104391,2-4-2019,3-4-2019,3929,3946,17
511200210,602476,2-4-2019,3-4-2019,350,356,6
511201140,1508086,2-4-2019,3-4-2019,0,7,7
511201551,40326648,2-4-2019,3-4-2019,2200,2206,6
511201640,812218,2-4-2019,3-4-2019,2380,2391,11
511201660,9603961,2-4-2019,3-4-2019,3013,3021,8
511201670,17nb043480,2-4-2019,3-4-2019,211,232,21
511201790,97104123,2-4-2019,3-4-2019,2401,2410,9
511201801,101507079,2-4-2019,3-4-2019,1451,1463,12
511201970,501893,2-4-2019,3-4-2019,231,236,5
511205190,100418768,2-4-2019,3-4-2019,743,750,7
511205200,52908015,2-4-2019,3-4-2019,1207,1215,8
511205390,101021693,2-4-2019,3-4-2019,2076,2103,27
511205651,1100611,2-4-2019,3-4-2019,873,881,8
511205659,1101529,2-4-2019,3-4-2019,699,707,8
511205664,11-00764,2-4-2019,3-4-2019,807,810,3
511205708,ED-18-15-09620,2-4-2019,3-4-2019,743,756,13
511205711,2155,2-4-2019,3-4-2019,1,21,20
511205922,150913576,2-4-2019,3-4-2019,189,191,2
511205941,990913507,2-4-2019,3-4-2019,23,32,9
611202577,80579862,2-4-2019,3-4-2019,1048,1052,4
411200560,ED-18-15-01305,1-4-2019,3-4-2019,1583,1626,43
411206721,17NB026986,1-24-2019,3-4-2019,2048,2056,8
411203100,875827,10-4-2010,3-4-2019,846,851,5
411200471,2245,1-4-2019,3-4-2019,277,282,5
111200750,112104317,2-5-2019,3-5-2019,2769,2779,10
111200921,112104108,2-5-2019,3-5-2019,1314,1319,5
111202141,10302349,2-5-2019,3-5-2019,2964,2982,18
111203260,22372,2-5-2019,3-5-2019,375,379,4
111203410,140107013,2-5-2019,3-5-2019,551,565,14
111203440,96633,2-5-2019,3-5-2019,3200,3209,9
111203460,980122991,2-5-2019,3-5-2019,2455,2463,8
111203570,9601996,2-5-2019,3-5-2019,787,795,8
111203590,90379991,2-5-2019,3-5-2019,1480,1488,8
111203660,9050560,2-5-2019,3-5-2019,0,7,7
111203740,909,2-5-2019,3-5-2019,1178,1195,17
111203750,60505169,2-5-2019,3-5-2019,1791,1798,7
111203760,4240523,2-5-2019,3-5-2019,965,967,2
111203761,400685,2-5-2019,3-5-2019,282,285,3
111203860,50018,2-5-2019,3-5-2019,894,905,11
111203890,102205064,2-5-2019,3-5-2019,1551,1555,4
111204610,70902938,2-5-2019,3-5-2019,154,158,4
115203270,981102221,2-5-2019,3-5-2019,3572,3588,16
211205130,021-01-513,2-5-2019,3-5-2019,528,542,14
211207670,ED-18-15-09509,2-5-2019,3-5-2019,5,13,8
211207731,1101884,2-5-2019,3-5-2019,1377,1392,15
211207855,160761243,2-5-2019,3-5-2019,289,295,6
311200360,160132830,2-5-2019,3-5-2019,403,412,9
311201701,87059569,2-5-2019,3-5-2019,877,890,13
311202991,150903494,2-5-2019,3-5-2019,678,701,23
311203480,1994,2-5-2019,3-5-2019,941,975,34
311204080,80801903,2-5-2019,3-5-2019,975,979,4
311204490,9961762,2-5-2019,3-5-2019,2744,2759,15
311204540,4008749,2-5-2019,3-5-2019,1692,1719,27
311205340,111807,2-5-2019,3-5-2019,1057,1075,18
311205430,40201165,2-5-2019,3-5-2019,1523,1557,34
314205674,4963,2-5-2019,3-5-2019,374,377,3
314205675,1675,2-5-2019,3-5-2019,581,599,18
314205692,17NB045290,2-5-2019,3-5-2019,159,172,13
411200332,ED-18-15-10309,2-5-2019,3-5-2019,1614,1622,8
411202500,812151,2-5-2019,3-5-2019,2303,2312,9
411202550,1345,2-5-2019,3-5-2019,1068,1077,9
411202624,981102895,2-5-2019,3-5-2019,3057,3073,16
411202780,40605035,2-5-2019,3-5-2019,1336,1344,8
411203080,1000228,2-5-2019,3-5-2019,776,779,3
411203230,17NB045292,2-5-2019,3-5-2019,208,217,9
411204070,52908895,2-5-2019,3-5-2019,1770,1782,12
411204101,ED-18-15-09714,2-5-2019,3-5-2019,932,947,15
411204120,21007688,2-5-2019,3-5-2019,2612,2623,11
411205640,40701824,2-5-2019,3-5-2019,1210,1217,7
411205654,201,2-5-2019,3-5-2019,637,648,11
411205730,150904826,2-5-2019,3-5-2019,875,891,16
411205820,10768708,2-5-2019,3-5-2019,1907,1918,11
411205850,52301,2-5-2019,3-5-2019,0,3,3
411205890,1105046,2-5-2019,3-5-2019,1523,1530,7
411206280,1001170,2-5-2019,3-5-2019,2030,2051,21
411206410,ED-18-15-10023,2-5-2019,3-5-2019,1171,1183,12
411206460,ED-18-15-10020,2-5-2019,3-5-2019,728,736,8
411206542,1103042,2-5-2019,3-5-2019,851,863,12
411206583,1100864,2-5-2019,3-5-2019,1385,1398,13
411206590,110510,2-5-2019,3-5-2019,912,925,13
411206591,1102697,2-5-2019,3-5-2019,727,734,7
411206613,2640,2-5-2019,3-5-2019,596,606,10
411206634,140106576,2-5-2019,3-5-2019,1388,1400,12
411206635,140105012,2-5-2019,3-5-2019,749,771,22
411206637,140106483,2-5-2019,3-5-2019,619,631,12
411206684,170382094,2-5-2019,3-5-2019,228,231,3
511200010,160870376,2-5-2019,3-5-2019,491,517,26
511200020,91501032,2-5-2019,3-5-2019,986,992,6
511200040,87079784,2-5-2019,3-5-2019,1179,1184,5
511200050,ED-18-15-09691,2-5-2019,3-5-2019,3330,3347,17
511200060,140105017,2-5-2019,3-5-2019,635,646,11
511200080,ED-18-15-09987,2-5-2019,3-5-2019,4729,4750,21
511200090,ED-18-15-09686,2-5-2019,3-5-2019,2902,2919,17
511200100,511200100,2-5-2019,3-5-2019,1172,1185,13
511200101,6084296,2-5-2019,3-5-2019,1298,1307,9
511200150,ED-18-15-10480,2-5-2019,3-5-2019,2359,2386,27
511200160,ED-18-15-09986,2-5-2019,3-5-2019,760,768,8
511200190,ED-18-15-09828,2-5-2019,3-5-2019,3469,3479,10
511200200,ED-18-15-10299,2-5-2019,3-5-2019,1565,1584,19
511200220,ED-18-15-09992,2-5-2019,3-5-2019,2031,2042,11
511200230,ED-18-15-10080,2-5-2019,3-5-2019,1087,1102,15
511200240,ED-18-15-09799,2-5-2019,3-5-2019,2761,2768,7
511200390,ED-18-15-10017,2-5-2019,3-5-2019,811,818,7
511200400,ED-18-15-10414,2-5-2019,3-5-2019,983,995,12
511200401,ED-18-15-09760,2-5-2019,3-5-2019,1670,1689,19
511200410,112104106,2-5-2019,3-5-2019,848,852,4
511200420,9622226,2-5-2019,3-5-2019,4495,4510,15
511200470,6230889,2-5-2019,3-5-2019,1149,1158,9
511200480,990913322,2-5-2019,3-5-2019,4110,4128,18
511200500,9661726,2-5-2019,3-5-2019,2836,2841,5
511200520,1101231,2-5-2019,3-5-2019,1779,1811,32
511200521,60101109,2-5-2019,3-5-2019,2077,2093,16
511200530,21210084,2-5-2019,3-5-2019,2657,2658,1
511200550,6270731,2-5-2019,3-5-2019,671,680,9
511200560,ED-18-15-01806,2-5-2019,3-5-2019,2909,2939,30
511200590,48909,2-5-2019,3-5-2019,879,882,3
511200660,81,2-5-2019,3-5-2019,3153,3248,95
511200770,21209170,2-5-2019,3-5-2019,1429,1434,5
511200780,401010,2-5-2019,3-5-2019,444,448,4
511200810,80379997,2-5-2019,3-5-2019,1472,1486,14
511200860,871451,2-5-2019,3-5-2019,1137,1140,3
511200880,150903263,2-5-2019,3-5-2019,282,288,6
511200900,410007686,2-5-2019,3-5-2019,1721,1736,15
511200910,966412011,2-5-2019,3-5-2019,2125,2136,11
511200940,160652022,2-5-2019,3-5-2019,195,199,4
511200950,1101971,2-5-2019,3-5-2019,709,730,21
511201021,2304247,2-5-2019,3-5-2019,1368,1376,8
511201100,70805014,2-5-2019,3-5-2019,4250,4266,16
511201150,40323832,2-5-2019,3-5-2019,0,10,10
511201200,48964,2-5-2019,3-5-2019,1565,1583,18
511201210,900030,2-5-2019,3-5-2019,271,280,9
511201220,160540502,2-5-2019,3-5-2019,197,204,7
511201240,92010597,2-5-2019,3-5-2019,760,767,7
511201260,410007682,2-5-2019,3-5-2019,2108,2114,6
511201270,966416,2-5-2019,3-5-2019,657,669,12
511201280,1103086,2-5-2019,3-5-2019,3217,3237,20
511201281,1102041,2-5-2019,3-5-2019,1563,1576,13
511201290,21210082,2-5-2019,3-5-2019,1848,1854,6
511201294,1107017,2-5-2019,3-5-2019,1641,1652,11
511201340,1796,2-5-2019,3-5-2019,1337,1352,15
511201350,101021175,2-5-2019,3-5-2019,1169,1180,11
511201380,331060442,2-5-2019,3-5-2019,2108,2117,9
511201390,13567,2-5-2019,3-5-2019,562,567,5
511201391,017nb044224,2-5-2019,3-5-2019,158,174,16
511201393,8060314,2-5-2019,3-5-2019,1000,1011,11
511201400,10150156,2-5-2019,3-5-2019,919,925,6
511201410,160132827,2-5-2019,3-5-2019,338,343,5
511201411,0,2-5-2019,3-5-2019,1186,1193,7
511201420,10150149,2-5-2019,3-5-2019,1767,1780,13
511201430,101801030,2-5-2019,3-5-2019,1574,1577,3
511201450,80602572,2-5-2019,3-5-2019,4649,4682,33
511201500,ED-18-15-10312,2-5-2019,3-5-2019,3522,3529,7
511201521,3083,2-5-2019,3-5-2019,366,371,5
511201560,60842900,2-5-2019,3-5-2019,1732,1745,13
511201570,9663875,2-5-2019,3-5-2019,2390,2407,17
511201580,17nb043488,2-5-2019,3-5-2019,105,114,9
511201590,253,2-5-2019,3-5-2019,794,800,6
511201600,ED-18-15-10018,2-5-2019,3-5-2019,0,2,2
511201601,100418740,2-5-2019,3-5-2019,621,630,9
511201620,1000188,2-5-2019,3-5-2019,489,491,2
511201630,60103944,2-5-2019,3-5-2019,1298,1307,9
511201650,ED-18-15-10313,2-5-2019,3-5-2019,0,8,8
511201680,ED-18-15-09712,2-5-2019,3-5-2019,2434,2446,12
511201690,23266,2-5-2019,3-5-2019,827,841,14
511201700,40605070,2-5-2019,3-5-2019,1759,1772,13
511201750,ED-18-15-09814,2-5-2019,3-5-2019,1443,1454,11
511201770,ED-18-15-09879,2-5-2019,3-5-2019,2659,2670,11
511201780,17nb040290,2-5-2019,3-5-2019,99,103,4
511201800,112704994,2-5-2019,3-5-2019,1910,1924,14
511201810,ED-18-15-09810,2-5-2019,3-5-2019,1372,1387,15
511201820,135775,2-5-2019,3-5-2019,23,30,7
511201840,ED-18-15-01449,2-5-2019,3-5-2019,2460,2475,15
511201860,ED-18-15-01416,2-5-2019,3-5-2019,2760,2778,18
511201870,ED-18-15-01417,2-5-2019,3-5-2019,2179,2188,9
511201880,ED-18-15-01510,2-5-2019,3-5-2019,1844,1853,9
511201890,160761223,2-5-2019,3-5-2019,242,251,9
511201900,ED-18-15-10314,2-5-2019,3-5-2019,1102,1125,23
511201920,2140101116,2-5-2019,3-5-2019,271,285,14
511201921,102202024,2-5-2019,3-5-2019,3297,3336,39
511201930,52908728,2-5-2019,3-5-2019,1735,1751,16
511202060,92004272,2-5-2019,3-5-2019,767,771,4
511202090,911038,2-5-2019,3-5-2019,3172,3172,0
511202110,980123072,2-5-2019,3-5-2019,2254,2260,6
511202180,101020869,2-5-2019,3-5-2019,665,668,3
511202190,60203177,2-5-2019,3-5-2019,2600,2607,7
511202191,31106487,2-5-2019,3-5-2019,1694,1705,11
511202200,911019,2-5-2019,3-5-2019,2716,2729,13
511202210,10907856,2-5-2019,3-5-2019,2510,2519,9
511202220,6084295,2-5-2019,3-5-2019,1886,1894,8
511202300,990913863,2-5-2019,3-5-2019,2810,2827,17
511202311,6085723,2-5-2019,3-5-2019,1838,1850,12
511202320,410007586,2-5-2019,3-5-2019,1996,2015,19
511202330,70904534,2-5-2019,3-5-2019,1717,1726,9
511202340,902897,2-5-2019,3-5-2019,2280,2283,3
511202350,6084282,2-5-2019,3-5-2019,3052,3076,24
511202360,162499,2-5-2019,3-5-2019,2052,2074,22
511202460,87054301,2-5-2019,3-5-2019,1173,1176,3
511202470,021880-18,2-5-2019,3-5-2019,47,53,6
511202560,051-01-256,2-5-2019,3-5-2019,0,7,7
511202570,70900621,2-5-2019,3-5-2019,1595,1606,11
511202610,900536,2-5-2019,3-5-2019,2996,3002,6
511202630,967415,2-5-2019,3-5-2019,1008,1022,14
511202640,10901044,2-5-2019,3-5-2019,2041,2050,9
511202660,911046,2-5-2019,3-5-2019,2988,3027,39
511202670,511202670,2-5-2019,3-5-2019,2399,2429,30
511202700,112104988,2-5-2019,3-5-2019,2216,2234,18
511202740,911053,2-5-2019,3-5-2019,1930,1942,12
511202840,1999,2-5-2019,3-5-2019,438,491,53
511202870,140912226,2-5-2019,3-5-2019,859,878,19
511202900,1102531,2-5-2019,3-5-2019,719,724,5
511202920,511202920,2-5-2019,3-5-2019,2280,2294,14
511202960,17NB044549,2-5-2019,3-5-2019,334,349,15
511202961,17NB039403,2-5-2019,3-5-2019,137,149,12
511202970,021802-18,2-5-2019,3-5-2019,26,31,5
511202980,9663746,2-5-2019,3-5-2019,1336,1357,21
511203010,1102639,2-5-2019,3-5-2019,0,31,31
511203050,115300,2-5-2019,3-5-2019,975,992,17
511203060,9664780,2-5-2019,3-5-2019,2682,2689,7
511203170,2897,2-5-2019,3-5-2019,885,900,15
511203180,051-01-318,2-5-2019,3-5-2019,1935,1954,19
511203360,967163,2-5-2019,3-5-2019,3007,3025,18
511203420,11-00455,2-5-2019,3-5-2019,1675,1683,8
511203440,50718,2-5-2019,3-5-2019,748,766,18
511203510,160761621,2-5-2019,3-5-2019,267,271,4
511203530,193099,2-5-2019,3-5-2019,2742,2756,14
511203531,1108057,2-5-2019,3-5-2019,2480,2491,11
511203540,511203540,2-5-2019,3-5-2019,3400,3413,13
511203560,150915704,2-5-2019,3-5-2019,283,289,6
511203580,40324490,2-5-2019,3-5-2019,49,58,9
511203590,80379753,2-5-2019,3-5-2019,1816,1823,7
511203620,160132824,2-5-2019,3-5-2019,352,361,9
511203630,150913611,2-5-2019,3-5-2019,263,273,10
511203640,911058,2-5-2019,3-5-2019,1785,1802,17
511203650,140105236,2-5-2019,3-5-2019,406,426,20
511203660,60203281,2-5-2019,3-5-2019,1333,1340,7
511203830,160650452,2-5-2019,3-5-2019,170,174,4
511203840,90613343,2-5-2019,3-5-2019,1678,1696,18
511203900,21209390,2-5-2019,3-5-2019,2886,2897,11
511203910,41005621,2-5-2019,3-5-2019,1387,1393,6
511203920,40603117,2-5-2019,3-5-2019,1650,1660,10
511203950,110111,2-5-2019,3-5-2019,975,986,11
511203970,60208169,2-5-2019,3-5-2019,4079,4087,8
511203980,3106082,2-5-2019,3-5-2019,1960,1974,14
511204030,52908947,2-5-2019,3-5-2019,1594,1604,10
511204060,40329668,2-5-2019,3-5-2019,2122,2125,3
511204080,1005024,2-5-2019,3-5-2019,1912,1921,9
511204090,1917,2-5-2019,3-5-2019,299,302,3
511204100,101020131,2-5-2019,3-5-2019,924,932,8
511204110,10116082,2-5-2019,3-5-2019,2463,2467,4
511204130,511204130,2-5-2019,3-5-2019,1251,1267,16
511204140,100502,2-5-2019,3-5-2019,2004,2010,6
511204150,1005026,2-5-2019,3-5-2019,1406,1408,2
511204170,18NB049286,2-5-2019,3-5-2019,88,100,12
511204260,1103068,2-5-2019,3-5-2019,1245,1257,12
511204300,10101540,2-5-2019,3-5-2019,1677,1682,5
511204430,160132826,2-5-2019,3-5-2019,340,358,18
511204440,511204440,2-5-2019,3-5-2019,649,659,10
511204450,140106792,2-5-2019,3-5-2019,360,368,8
511204460,1011087,2-5-2019,3-5-2019,1765,1776,11
511204470,10113091,2-5-2019,3-5-2019,1852,1864,12
511204480,10403950,2-5-2019,3-5-2019,1481,1489,8
511204500,1007108,2-5-2019,3-5-2019,948,953,5
511204510,87057157,2-5-2019,3-5-2019,2155,2168,13
511204530,1011034,2-5-2019,3-5-2019,1864,1877,13
511204531,100503011,2-5-2019,3-5-2019,1291,1304,13
511204640,10050300,2-5-2019,3-5-2019,2259,2270,11
511204650,100503010,2-5-2019,3-5-2019,1491,1496,5
511204660,2100190910,2-5-2019,3-5-2019,2306,2308,2
511204670,051-01-467,2-5-2019,3-5-2019,656,659,3
511204700,210019090,2-5-2019,3-5-2019,1607,1623,16
511204710,80602346,2-5-2019,3-5-2019,920,928,8
511204730,2100190911,2-5-2019,3-5-2019,1987,1995,8
511204750,1005029,2-5-2019,3-5-2019,798,801,3
511204760,17NB044317,2-5-2019,3-5-2019,517,553,36
511204770,1005025,2-5-2019,3-5-2019,1093,1095,2
511204801,511204800,2-5-2019,3-5-2019,1851,1854,3
511204810,1005028,2-5-2019,3-5-2019,2107,2118,11
511204840,506,2-5-2019,3-5-2019,471,477,6
511204860,80801947,2-5-2019,3-5-2019,739,742,3
511204870,80803758,2-5-2019,3-5-2019,859,867,8
511204880,80801920,2-5-2019,3-5-2019,1183,1192,9
511204890,80802237,2-5-2019,3-5-2019,752,755,3
511204900,8,2-5-2019,3-5-2019,1177,1184,7
511204920,80802233,2-5-2019,3-5-2019,199,214,15
511204930,ED-18-15-01509,2-5-2019,3-5-2019,1099,1116,17
511204940,1101614,2-5-2019,3-5-2019,1156,1172,16
511204950,90271883,2-5-2019,3-5-2019,1613,1628,15
511204970,1108044,2-5-2019,3-5-2019,1044,1050,6
511204980,203266,2-5-2019,3-5-2019,1410,1420,10
511204990,20041108025,2-5-2019,3-5-2019,1389,1403,14
511205000,11112108,2-5-2019,3-5-2019,242,252,10
511205010,140107014,2-5-2019,3-5-2019,614,630,16
511205020,ED-18-15-09573,2-5-2019,3-5-2019,1466,1475,9
511205070,6270371,2-5-2019,3-5-2019,1757,1765,8
511205080,101507026,2-5-2019,3-5-2019,2703,2721,18
511205110,17NB028334,2-5-2019,3-5-2019,527,553,26
511205120,ED-18-15-01445,2-5-2019,3-5-2019,930,948,18
511205140,4040603,2-5-2019,3-5-2019,1539,1551,12
511205150,1106042,2-5-2019,3-5-2019,1321,1335,14
511205170,150913675,2-5-2019,3-5-2019,552,566,14
511205180,100313060,2-5-2019,3-5-2019,950,965,15
511205220,50601088,2-5-2019,3-5-2019,1615,1626,11
511205240,100418567,2-5-2019,3-5-2019,1270,1284,14
511205250,100418519,2-5-2019,3-5-2019,823,830,7
511205260,100418593,2-5-2019,3-5-2019,1378,1406,28
511205270,100416531,2-5-2019,3-5-2019,885,892,7
511205290,100418771,2-5-2019,3-5-2019,901,905,4
511205300,160651238,2-5-2019,3-5-2019,374,386,12
511205310,70903114,2-5-2019,3-5-2019,1454,1477,23
511205320,60603404,2-5-2019,3-5-2019,826,842,16
511205330,112309844,2-5-2019,3-5-2019,1391,1401,10
511205340,60103165,2-5-2019,3-5-2019,1492,1501,9
511205350,2046,2-5-2019,3-5-2019,2121,2165,44
511205360,40603172,2-5-2019,3-5-2019,1367,1372,5
511205370,60508046,2-5-2019,3-5-2019,1350,1352,2
511205380,967378,2-5-2019,3-5-2019,2879,2888,9
511205400,101023745,2-5-2019,3-5-2019,315,351,36
511205410,101020125,2-5-2019,3-5-2019,886,903,17
511205430,101023543,2-5-2019,3-5-2019,1630,1644,14
511205440,101023783,2-5-2019,3-5-2019,2095,2105,10
511205450,101023911,2-5-2019,3-5-2019,893,895,2
511205460,140105229,2-5-2019,3-5-2019,3187,3201,14
511205470,101021915,2-5-2019,3-5-2019,952,959,7
511205480,2796,2-5-2019,3-5-2019,509,522,13
511205490,101021913,2-5-2019,3-5-2019,604,609,5
511205500,101023784,2-5-2019,3-5-2019,3850,3880,30
511205510,101021940,2-5-2019,3-5-2019,902,914,12
511205520,101021939,2-5-2019,3-5-2019,723,741,18
511205540,101020124,2-5-2019,3-5-2019,829,836,7
511205550,101021935,2-5-2019,3-5-2019,293,343,50
511205560,80379813,2-5-2019,3-5-2019,1741,1753,12
511205600,1830,2-5-2019,3-5-2019,0,27,27
511205610,ED-18-15-09549,2-5-2019,3-5-2019,852,868,16
511205611,343,2-5-2019,3-5-2019,890,896,6
511205612,1979,2-5-2019,3-5-2019,1112,1124,12
511205614,ED-18-15-10311,2-5-2019,3-5-2019,1218,1226,8
511205615,60103482,2-5-2019,3-5-2019,1932,1940,8
511205616,140912239,2-5-2019,3-5-2019,710,716,6
511205618,2164,2-5-2019,3-5-2019,1,7,6
511205619,1101952,2-5-2019,3-5-2019,99,109,10
511205620,496,2-5-2019,3-5-2019,1453,1472,19
511205621,1549,2-5-2019,3-5-2019,1174,1182,8
511205623,1736,2-5-2019,3-5-2019,634,638,4
511205624,1868,2-5-2019,3-5-2019,772,780,8
511205625,101023804,2-5-2019,3-5-2019,507,521,14
511205626,387,2-5-2019,3-5-2019,1044,1052,8
511205627,100306552,2-5-2019,3-5-2019,1376,1389,13
511205628,980504696,2-5-2019,3-5-2019,4241,4249,8
511205629,1102402,2-5-2019,3-5-2019,965,981,16
511205630,1102730,2-5-2019,3-5-2019,899,905,6
511205631,1004727,2-5-2019,3-5-2019,1680,1689,9
511205632,1101518,2-5-2019,3-5-2019,684,695,11
511205633,511205633,2-5-2019,3-5-2019,732,738,6
511205636,1002707,2-5-2019,3-5-2019,1012,1021,9
511205637,1101531,2-5-2019,3-5-2019,674,685,11
511205638,1101904,2-5-2019,3-5-2019,808,818,10
511205639,1000937,2-5-2019,3-5-2019,1268,1271,3
511205641,1102384,2-5-2019,3-5-2019,1848,1872,24
511205643,1102621,2-5-2019,3-5-2019,767,779,12
511205644,1000197,2-5-2019,3-5-2019,0,7,7
511205645,1000123,2-5-2019,3-5-2019,929,941,12
511205646,1000843,2-5-2019,3-5-2019,326,329,3
511205647,150934986,2-5-2019,3-5-2019,470,478,8
511205650,1100544,2-5-2019,3-5-2019,969,1005,36
511205654,1229,2-5-2019,3-5-2019,707,716,9
511205655,3946,2-5-2019,3-5-2019,1613,1658,45
511205657,101423,2-5-2019,3-5-2019,0,6,6
511205658,1001908,2-5-2019,3-5-2019,987,1002,15
511205660,021874-18,2-5-2019,3-5-2019,12,13,1
511205661,1101838,2-5-2019,3-5-2019,733,745,12
511205662,10-02542,2-5-2019,3-5-2019,773,776,3
511205663,10-02575,2-5-2019,3-5-2019,607,607,0
511205665,11-00565,2-5-2019,3-5-2019,560,568,8
511205668,1100686,2-5-2019,3-5-2019,0,2,2
511205671,2011-11-00825,2-5-2019,3-5-2019,1424,1438,14
511205672,42937,2-5-2019,3-5-2019,908,924,16
511205674,52208,2-5-2019,3-5-2019,854,865,11
511205675,50694,2-5-2019,3-5-2019,1121,1129,8
511205676,52116,2-5-2019,3-5-2019,784,789,5
511205677,50598,2-5-2019,3-5-2019,589,602,13
511205678,600324,2-5-2019,3-5-2019,564,575,11
511205680,50289,2-5-2019,3-5-2019,548,556,8
511205681,13646,2-5-2019,3-5-2019,405,408,3
511205682,14902,2-5-2019,3-5-2019,1184,1199,15
511205683,13933,2-5-2019,3-5-2019,1137,1147,10
511205684,1233,2-5-2019,3-5-2019,812,828,16
511205685,12518,2-5-2019,3-5-2019,770,783,13
511205686,677,2-5-2019,3-5-2019,478,485,7
511205687,2504,2-5-2019,3-5-2019,2325,2339,14
511205690,90271120,2-5-2019,3-5-2019,575,584,9
511205692,1528,2-5-2019,3-5-2019,759,769,10
511205693,2484,2-5-2019,3-5-2019,1700,1745,45
511205694,150934984,2-5-2019,3-5-2019,688,717,29
511205695,1857,2-5-2019,3-5-2019,637,648,11
511205696,480,2-5-2019,3-5-2019,867,881,14
511205697,1076,2-5-2019,3-5-2019,733,753,20
511205699,1513,2-5-2019,3-5-2019,659,670,11
511205700,2565,2-5-2019,3-5-2019,742,754,12
511205702,2051,2-5-2019,3-5-2019,779,794,15
511205703,604257,2-5-2019,3-5-2019,632,653,21
511205705,1649,2-5-2019,3-5-2019,1103,1116,13
511205706,1431,2-5-2019,3-5-2019,728,739,11
511205707,2626,2-5-2019,3-5-2019,645,653,8
511205709,448,2-5-2019,3-5-2019,929,945,16
511205710,266,2-5-2019,3-5-2019,288,294,6
511205712,70900626,2-5-2019,3-5-2019,941,947,6
511205713,41102047,2-5-2019,3-5-2019,1937,1947,10
511205714,20140402334,2-5-2019,3-5-2019,518,538,20
511205715,20141400454,2-5-2019,3-5-2019,772,788,16
511205716,491,2-5-2019,3-5-2019,1057,1066,9
511205717,20140401860,2-5-2019,3-5-2019,571,580,9
511205718,401300,2-5-2019,3-5-2019,621,690,69
511205719,401910,2-5-2019,3-5-2019,629,638,9
511205720,400591,2-5-2019,3-5-2019,674,685,11
511205721,400728,2-5-2019,3-5-2019,643,656,13
511205722,1901,2-5-2019,3-5-2019,384,397,13
511205723,402259,2-5-2019,3-5-2019,465,477,12
511205724,402171,2-5-2019,3-5-2019,536,546,10
511205725,402408,2-5-2019,3-5-2019,635,640,5
511205726,ED-18-15-09988,2-5-2019,3-5-2019,492,500,8
511205728,670,2-5-2019,3-5-2019,1066,1089,23
511205730,602429,2-5-2019,3-5-2019,671,683,12
511205731,604965,2-5-2019,3-5-2019,688,702,14
511205732,601588,2-5-2019,3-5-2019,364,372,8
511205733,1374,2-5-2019,3-5-2019,1178,1188,10
511205734,140912262,2-5-2019,3-5-2019,672,682,10
511205735,140912214,2-5-2019,3-5-2019,350,355,5
511205737,140912268,2-5-2019,3-5-2019,688,699,11
511205738,109649,2-5-2019,3-5-2019,488,500,12
511205739,140109645,2-5-2019,3-5-2019,798,807,9
511205742,1140107045,2-5-2019,3-5-2019,380,385,5
511205743,140105210,2-5-2019,3-5-2019,518,527,9
511205744,140106799,2-5-2019,3-5-2019,524,532,8
511205745,140107046,2-5-2019,3-5-2019,431,431,0
511205746,140106746,2-5-2019,3-5-2019,608,614,6
511205748,140106742,2-5-2019,3-5-2019,368,368,0
511205749,140106354,2-5-2019,3-5-2019,793,809,16
511205750,140106360,2-5-2019,3-5-2019,458,465,7
511205751,981101933,2-5-2019,3-5-2019,59,75,16
511205752,150200599,2-5-2019,3-5-2019,608,631,23
511205753,150202714,2-5-2019,3-5-2019,481,490,9
511205755,15020008,2-5-2019,3-5-2019,223,223,0
511205756,150200571,2-5-2019,3-5-2019,937,957,20
511205757,101803086,2-5-2019,3-5-2019,1731,1746,15
511205759,150202853,2-5-2019,3-5-2019,362,369,7
511205760,17NB027901,2-5-2019,3-5-2019,380,391,11
511205761,150202713,2-5-2019,3-5-2019,733,744,11
511205763,150202858,2-5-2019,3-5-2019,452,465,13
511205764,150202857,2-5-2019,3-5-2019,926,949,23
511205765,021810-18,2-5-2019,3-5-2019,31,38,7
